AID	CLUSTER2	GSWGT3	GSWGT3_2
96579930	107	3816.3933	3459.8083
96579932	107	5168.8995	4688.5025
96579935	107	5168.8995	4688.5025
96579936	107	5582.0963	4988.5258
96579943	109	3126.9001	2739.7431
96579944	109	3280.9996	3102.6521
96579966	104	 	3502.2625
96579967	104	3693.2285	3389.3366
96579968	104	3693.2285	3389.3366
96579970	110	 	9665.6494
96579979	110	12583.0878	11025.1132
96579980	103	5311.5694	4653.9176
96579981	103	5327.3428	4833.2662
96579983	103	5327.3428	4833.2662
96579986	103	 	6823.784
96579996	108	5234.6939	5070.2559
96608374	360	7249.5268	6577.18
96619061	304	4585.8873	4160.5759
96619062	304	4585.8873	4160.5759
96619067	304	8000.8412	7641.8869
96619364	304	9017.7329	8520.2279
96619369	304	7077.4338	6616.8567
96619469	304	7077.4338	6616.8567
96619661	304	 	10016.0609
96619960	304	9191.2404	8434.9526
96624277	370	914.0144	849.1607
96624973	370	5747.7015	5508.149
96636356	372	 	4327.373
96646027	371	694.3496	619.1818
96676122	371	 	551.7555
96676258	372	 	4327.373
96676423	371	5777.579	5536.7813
96676455	372	3696.8768	3430.416
96676651	372	4997.5739	4378.7995
96676724	371	612.373	547.2565
96676757	372	 	3323.2906
96676958	372	 	4918.4795
96678070	360	6125.8706	5700.1904
96678278	360	 	6577.18
96678376	360	4918.3027	4563.8048
96678377	360	 	6276.5212
96678471	360	969.368	892.2805
96710053	242	6185.5217	5849.2912
96710082	243	5458.7365	5011.8254
96710094	248	5483.8336	5075.7917
96710137	247	6163.3506	5762.2591
96710152	242	7426.7741	6874.1616
96710217	245	1850.9353	1760.681
96710237	247	7389.2778	6987.6139
96710284	243	 	1390.9851
96710311	245	6116.8765	5784.3774
96710333	247	6163.3506	5762.2591
96710438	247	 	690.2313
96710470	250	7111.4712	6648.6791
96710480	243	1391.3528	1292.6298
96710674	250	7111.4712	6648.6791
96710839	247	8478.9231	7781.2473
96710888	243	7115.5544	6728.7695
96710970	250	10946.9832	10046.2266
96711075	240	2973.5948	2744.475
96711076	240	 	799.6695
96711162	234	6667.6005	6305.1654
96712146	219	13293.0994	12199.2961
96712213	215	4520.8686	4226.6647
96712215	215	4520.8686	4226.6647
96712299	218	 	5024.0601
96712349	219	6307.0899	5896.6444
96712372	220	3173.0483	2928.5603
96712399	218	 	4159.25
96712900	216	23751.3532	22460.2852
96712905	216	21436.8717	20041.8276
96712909	216	23751.3532	22460.2852
96712916	215	6976.1579	6457.0749
96713094	288	6082.8227	5752.1747
96713133	287	5763.6782	5450.3781
96713195	288	6148.217	5559.3148
96713202	286	5813.7319	5435.3925
96713231	287	5211.8407	4872.6705
96713293	288	4863.1147	4501.2594
96713333	287	5211.8407	4872.6705
96713338	287	995.5385	888.9982
96713393	288	5274.6923	4931.432
96713395	288	4863.1147	4501.2594
96713701	286	7786.2745	7363.0309
96714015	265	 	11979.4023
96714020	261	6988.9302	6609.0283
96714047	269	6865.1266	6300.2397
96714083	263	6274.093	5807.2494
96714216	265	 	10066.9395
96714232	267	7126.067	6778.5896
96714234	267	3665.9827	3383.5134
96714240	269	4220.0848	3945.455
96714295	268	 	4080.2597
96714325	261	6988.9302	6609.0283
96714931	267	8968.9926	8481.4592
96714937	267	3665.9827	3383.5134
96715164	224	10257.1636	9413.1679
96715221	221	6572.9231	5869.5039
96715228	221	4490.672	4144.6592
96715254	222	1611.213	1491.3256
96715260	224	6817.8214	6310.5199
96715281	223	6637.2828	6091.1437
96715287	223	6637.2828	6091.1437
96715289	223	4628.9957	4327.7553
96715355	222	4237.1144	3958.6799
96715828	221	1509.8596	1393.5228
96715927	221	2329.522	2138.8022
96715928	221	 	1501.3795
96715930	227	8413.2188	7865.7131
96715932	227	8996.9382	8256.6382
96715935	227	8755.1393	8103.6856
96715938	227	8310.8659	7795.6603
96715953	222	2032.1194	1802.5653
96715982	223	6637.2828	6091.1437
96715986	223	3273.0919	2922.8131
96715987	223	2797.0385	2588.9161
96715998	228	3993.41	3776.3376
96716015	275	7226.9266	6632.2695
96716089	273	7215.1775	6822.9774
96716152	272	3794.5719	3547.6332
96716166	274	3216.4886	3059.6479
96716334	277	 	5200.2121
96716523	271	4804.5073	4543.3455
96716667	274	3880.3271	3591.5992
96716903	276	4458.2695	4168.1394
96716904	276	4458.2695	4168.1394
96716905	276	4639.4574	4294.244
96716910	275	5287.1823	4999.7835
96716930	277	5999.9981	5553.5493
96716974	280	685.5882	610.1297
96716975	280	678.0287	650.7459
96717050	292	5211.6641	4653.9237
96717154	292	 	6842.8626
96717160	294	4094.4413	3803.9213
96717168	294	6967.0335	6448.6294
96717354	292	10568.383	9698.7791
96717911	295	7068.0462	6546.5821
96717912	295	6569.2232	6080.4195
96717914	295	6569.2232	6080.4195
96717915	295	6569.2232	6080.4195
96717916	295	 	6080.4195
96717963	294	7793.078	7151.8359
96718013	255	4371.97	3904.0917
96718041	259	 	7765.04
96718145	259	5717.2167	5406.4422
96718148	259	7036.8936	6578.9548
96718172	260	8088.3744	7586.9614
96718193	258	4222.0308	3907.8773
96718202	256	4458.4463	4241.046
96718207	256	3684.6245	3382.9614
96718212	255	2745.3715	2533.8366
96718219	255	5268.5935	4925.7301
96718224	251	8655.2947	8092.0354
96718269	254	5788.48	5265.0093
96718298	258	4521.8954	4227.6247
96718385	253	7306.5125	6950.2363
96718393	258	4521.8954	4227.6247
96718687	253	1001.2525	924.1045
96718945	259	5717.2167	5406.4422
96718969	254	 	4964.6501
96719375	210	17771.7328	16309.4117
96719930	207	2336.9491	2150.259
96719935	207	2086.8829	1863.5494
96719937	207	2131.125	1956.6481
96719939	207	2931.1007	2788.1759
97374972	470	2996.4746	2801.4735
97374976	470	3802.993	3490.0693
97500221	141	893.6909	820.5237
97500227	141	3072.4197	2711.5872
97500273	150	 	7216.5952
97500519	145	6317.4469	5848.6947
97500533	147	5050.5176	4686.4901
97500535	147	 	5836.7089
97500639	147	6382.7462	6116.7263
97500651	142	5083.8451	4710.3228
97500713	145	7839.4071	7512.6766
97500756	142	5926.7005	5192.8862
97500972	150	7404.0133	7095.4291
97503234	187	5390.4715	4989.624
97503407	186	5497.5359	5101.2886
97503839	187	5548.4574	5148.5397
97503904	186	 	4953.3432
97504001	166	8162.9489	7595.7143
97504107	166	 	1237.2819
97504202	166	 	1359.8682
97504208	166	5239.6885	4783.9556
97504304	166	704.6907	654.6895
97504342	169	5945.0112	5531.8987
97504501	166	1003.3238	894.7075
97504523	161	 	7829.707
97504703	166	872.9691	791.4031
97506023	171	4596.66	4265.3453
97506047	179	2252.123	2105.5619
97506101	176	6439.3714	5642.0809
97506156	172	 	7285.9988
97506329	171	2946.3323	2673.079
97506330	177	4108.4651	3937.2326
97506332	177	3964.6006	3689.1047
97506336	177	 	3971.3188
97506696	178	4355.5046	3948.5476
97506775	180	4698.1178	4371.6506
97506841	179	2573.4209	2381.9374
97506932	177	 	3933.6444
97506952	172	6232.1187	5972.3767
97506999	178	 	6691.6322
97507152	192	6324.0551	5541.0424
97507853	192	4958.645	4431.369
97508073	160	21827.1616	20917.45
97508160	154	3894.4579	3533.2721
97508280	153	5812.0106	5196.3561
97508283	153	5290.2256	4717.5243
97508460	154	3894.4579	3533.2721
97508532	157	7481.1745	6554.8931
97540051	142	5005.5858	4541.3501
97543200	186	6980.194	6689.2738
97543903	186	4010.6698	3661.8334
97546478	180	5007.8325	4572.2658
97546871	180	4698.1178	4371.6506
97548372	160	16101.6272	14941.0658
97570024	141	2483.7148	2280.3711
97570058	142	 	4541.3501
97570088	143	8025.034	7171.6944
97570089	143	 	6308.6302
97570213	145	 	5989.5109
97570231	147	5145.7718	4788.1976
97570272	150	9192.5184	8054.3471
97570391	148	5718.2011	5010.2022
97570454	142	 	418.649
97570472	150	5134.0107	4657.8644
97570490	148	 	6255.6384
97570523	141	3665.537	3426.9954
97570714	145	10531.8019	9227.8072
97570725	141	2659.5324	2412.878
97570726	141	2588.0727	2480.2072
97570817	145	 	4700.0514
97570892	148	4964.9376	4758.0091
97570938	147	 	4568.0396
97570992	148	4710.6258	4371.0968
97571068	134	6255.1747	5480.6905
97571079	140	 	2104.8451
97571100	136	855.2141	763.691
97571113	135	3122.0885	2905.1379
97571116	135	4384.1483	4145.8362
97571200	136	 	2268.9535
97571208	136	2806.819	2654.2469
97571216	135	4384.1483	4145.8362
97571409	136	2295.869	2200.1819
97571509	136	2699.8466	2524.1491
97571600	136	1851.745	1680.0076
97571701	136	2961.1146	2703.5655
97571707	136	3495.8871	3063.0439
97571802	136	3797.7998	3485.3034
97571812	135	4128.2111	3830.6609
97571818	135	3259.8809	2976.3459
97571865	134	 	9913.4203
97571900	136	2961.1146	2703.5655
97571960	134	5153.9276	4795.7867
97572000	116	 	5791.4247
97572009	116	6196.316	6001.6705
97572043	119	6492.4002	6221.8102
97572066	114	9233.7461	8473.9608
97572071	120	4690.991	4255.9319
97572076	120	2172.9696	2011.3828
97572078	120	5254.1514	5035.1691
97572102	116	5496.1283	5114.2082
97572142	119	 	6207.9794
97572145	119	6099.1944	5533.5336
97572163	114	 	4213.7822
97572191	118	2371.4706	2165.207
97572216	115	4834.3081	4632.824
97572220	111	1688.8507	1532.2207
97572221	111	2216.3109	2056.5652
97572266	114	5335.0111	4674.4568
97572271	120	5254.1514	5035.1691
97572278	120	5813.3635	5394.3521
97572282	113	1038.1442	947.8494
97572292	118	3269.0005	3041.8411
97572310	115	5382.1419	4882.9831
97572313	115	4834.3081	4632.824
97572323	111	1562.6165	1426.7047
97572324	111	2678.8162	2504.4873
97572362	114	4845.7178	4396.3088
97572367	114	5404.6118	5029.0511
97572381	113	1083.7135	994.989
97572387	113	 	1738.2141
97572464	114	4440.6347	4255.5582
97572660	114	5444.7236	5148.7612
97572860	114	5043.0965	4714.9077
97572861	114	8372.995	7566.705
97572870	120	5813.3635	5394.3521
97572914	115	4834.3081	4632.824
97572921	111	 	2514.4094
97572926	111	5592.2941	5132.1404
97572947	119	5001.6585	4566.6288
97572967	114	4552.5273	4213.7822
97572980	113	1440.4288	1370.1914
97572996	118	2035.0805	1888.3975
97573210	185	3039.5983	2820.5124
97573293	188	6040.8703	5515.4529
97573295	188	 	6067.6756
97573319	185	2344.5671	2181.6456
97573333	187	654.0413	607.634
97573419	185	3776.2077	3495.2271
97573496	188	5276.3858	5056.4769
97573612	185	2280.715	2111.4868
97573616	185	 	2677.6297
97573910	185	2827.2951	2581.3852
97573916	185	4750.4466	4359.5631
97573929	181	 	9155.5009
97573933	187	 	1063.4949
97573942	189	3305.6134	3018.1007
97573943	189	3731.4782	3614.2609
97573946	189	3311.0321	2922.1765
97573953	182	 	5288.7296
97573954	182	4088.7548	3709.5492
97573957	182	3633.5519	3371.6554
97574031	167	 	5227.1697
97574044	169	 	6863.7014
97574089	163	8260.8567	7238.039
97574090	168	1810.5285	1642.2582
97574091	168	7377.468	6693.2556
97574102	166	704.6907	654.6895
97574126	161	 	11992.4423
97574127	161	 	7829.707
97574142	169	 	6863.7014
97574300	166	1373.1817	1283.8194
97574303	166	7521.2566	7207.786
97574406	166	5239.6885	4783.9556
97574407	166	872.9691	791.4031
97574413	165	1744.3743	1574.224
97574419	165	10850.6827	9507.2057
97574433	167	 	4892.1667
97574490	168	6962.2226	6221.8968
97574498	168	8031.3409	7473.2516
97574533	167	 	9076.3165
97574611	165	5054.2399	4843.5895
97574649	169	 	6863.7014
97574703	166	1003.3238	894.7075
97574707	166	1078.1036	977.9048
97574739	167	5262.3712	4871.9052
97574800	166	872.9691	791.4031
97574815	165	1288.2316	1185.787
97574835	167	5392.2644	4892.1667
97574839	167	 	4111.9697
97575020	121	 	4840.3943
97575092	128	2882.2435	2612.9408
97575096	128	3861.6261	3700.6814
97575130	127	3369.7936	3135.6303
97575153	122	3942.0809	3575.7043
97575154	122	4901.0218	4446.4838
97575155	122	5172.6702	4788.0189
97575177	130	 	5479.4993
97575194	128	4067.6516	3713.8591
97575199	128	3861.6261	3700.6814
97575219	125	3651.7358	3334.1184
97575226	121	 	1533.8089
97575240	129	1508.407	1445.5397
97575254	122	5124.9995	4780.2178
97575262	124	 	5053.4291
97575267	124	4523.3806	4334.8554
97575287	123	4825.1188	4477.3374
97575296	128	3729.2731	3383.4072
97575303	126	3462.0732	3236.7724
97575312	125	3966.1404	3680.2719
97575324	121	8060.9755	7461.5434
97575331	127	4470.2735	3916.7867
97575335	127	1537.1748	1370.7657
97575339	127	3369.7936	3135.6303
97575351	122	 	3061.237
97575356	122	3875.0662	3538.0242
97575366	124	5514.5889	5131.386
97575375	130	2749.437	2409.0155
97575398	128	 	3357.8186
97575409	126	 	5446.8949
97575433	127	3803.78	3451.004
97575463	124	5675.6128	5181.9645
97575471	130	5689.9687	5162.2609
97575529	121	1261.2673	1158.0063
97575800	126	3447.6308	3199.135
97575820	121	2441.6867	2213.5475
97575900	126	3690.3444	3536.5384
97575918	125	5002.2118	4654.6134
97575922	121	1261.2673	1158.0063
97575924	121	3224.0255	2943.6091
97575940	129	 	1237.5743
97575942	129	1637.4896	1519.4638
97575946	129	1712.271	1553.4689
97575956	122	4901.0218	4446.4838
97575964	124	5514.5889	5131.386
97575987	123	 	4738.0634
97575994	128	 	2483.3594
97575997	128	3651.1567	3397.4417
97576012	175	5071.4925	4860.1231
97576051	172	5221.2788	4844.9433
97576061	174	3744.3446	3397.0808
97576140	179	2573.4209	2381.9374
97576148	179	2414.9754	2283.703
97576261	174	4591.212	4399.8597
97576289	173	4870.4481	4532.0058
97576316	175	4898.7437	4558.3353
97576367	174	4338.0222	3960.7137
97576406	176	 	4504.3384
97576411	175	 	6073.2795
97576448	179	2414.9754	2283.703
97576451	172	 	4690.4559
97576452	172	4177.7215	3881.2924
97576486	173	4870.4481	4532.0058
97576535	177	 	3933.6444
97576566	174	 	5652.4344
97576594	178	525.4022	476.3112
97576617	175	 	3473.4056
97576619	175	3586.0547	3473.4056
97576622	171	3962.5051	3687.1548
97576635	177	4331.6515	4019.4379
97576663	174	3571.8638	3459.6604
97576667	174	3744.3446	3397.0808
97576673	180	544.4451	485.5054
97576784	173	4151.716	3978.681
97576866	174	 	3459.6604
97576913	175	4898.7437	4558.3353
97576924	171	5712.3334	5005.061
97577053	192	4964.1902	4757.2929
97577068	194	4899.4539	4473.3136
97577122	191	4104.489	3709.2411
97577123	191	2242.0112	2047.0075
97577127	191	1068.4167	988.9178
97577167	194	4984.1842	4520.9546
97577220	191	 	959.8773
97577226	191	2242.0112	2047.0075
97577227	191	1026.6911	959.8773
97577229	191	 	2303.517
97577322	191	 	1268.8091
97577327	191	1068.4167	988.9178
97577511	195	 	6171.5188
97577588	193	5164.8553	4715.6312
97577717	195	4514.7435	4092.908
97577865	194	5869.7605	5446.6841
97577922	191	754.4514	692.6839
97577927	191	969.1841	864.2636
97577961	194	 	5365.8213
97578005	156	1363.6068	1236.1981
97578112	155	1622.2353	1449.7354
97578122	151	5071.0558	4711.2404
97578132	157	871.499	777.1536
97578149	159	6257.786	5822.9391
97578211	155	4601.1073	4456.5722
97578219	155	 	4499.2549
97578245	159	7383.6513	6469.4447
97578263	154	7848.9734	7039.8703
97578290	158	4928.6456	4586.1593
97578298	158	4928.6456	4586.1593
97578314	155	4704.9172	4267.6427
97578317	155	4799.7506	4459.1856
97578366	154	3564.0732	3311.1853
97578394	158	3891.4236	3729.237
97578442	159	6036.1445	5476.3311
97578482	153	 	7704.1298
97578485	153	 	4769.8439
97578496	158	4702.6329	4171.4098
97578524	151	6893.774	6396.8896
97578532	157	 	6620.3267
97578580	153	1538.6268	1424.2111
97578585	153	1280.6384	1160.9818
97578690	158	4928.6456	4586.1593
97578695	158	4783.0928	4190.8743
97578812	155	 	7415.4889
97578823	151	8782.7325	7751.267
97578883	153	1538.6268	1424.2111
97578905	156	1204.1386	1108.3814
97578911	155	1396.941	1297.8215
97578980	153	 	4763.9619
97579232	107	 	3279.5982
97579237	107	 	3579.8183
97579238	107	4083.0127	3648.8467
97579263	104	2948.2983	2743.4242
97579268	104	3224.1721	3048.9136
97579274	110	6884.273	6245.8012
97579279	110	6884.273	6245.8012
97579293	108	4409.1605	4046.3592
97579295	108	4742.018	4302.2265
97579298	108	 	5070.2559
97579299	108	3551.1211	3242.2549
97579338	107	 	3579.8183
97579376	110	8144.6244	7557.5821
97579935	107	3530.0736	3279.5982
97579938	107	 	3919.3049
97579946	109	3126.9001	2739.7431
97579948	109	 	4017.135
97579950	102	17466.6497	13894.6031
97579960	104	2833.9501	2649.5256
97579963	104	3224.1721	3048.9136
97579967	104	3275.5333	2971.7488
97579986	103	4609.1499	4309.201
97579987	103	5327.3428	4833.2662
97579992	108	 	3971.6791
97579996	108	4268.2771	3971.6791
97590354	142	520.9293	482.1918
97606524	371	5777.579	5536.7813
97608170	360	7249.5268	6577.18
97608178	360	969.368	892.2805
97608374	360	5521.7907	4829.6519
97608870	360	 	6060.043
97608972	360	7249.5268	6577.18
97614378	370	5490.4942	5012.9469
97614777	370	3876.8809	3755.0961
97614875	370	 	3755.0961
97619466	304	5416.8484	5191.0852
97619969	304	7077.4338	6616.8567
97646225	371	4560.9634	4225.8585
97676956	372	5461.5753	5233.948
97678071	360	6075.2224	5546.8172
97678274	360	 	824.84
97678371	360	4918.3027	4563.8048
97678577	360	4918.3027	4563.8048
97678678	360	7249.5268	6577.18
97678773	360	6075.2224	5546.8172
97710039	247	8478.9231	7781.2473
97710114	245	5987.7958	5546.0301
97710115	245	9016.9052	8274.9623
97710183	243	8917.5511	8183.7834
97710198	248	5483.8336	5075.7917
97710215	245	4583.8874	4285.5825
97710255	242	5725.1367	5352.5629
97710455	242	5725.1367	5352.5629
97710486	243	1837.737	1748.1263
97710657	242	5725.1367	5352.5629
97710686	243	4626.7319	4208.3218
97710915	245	5565.2108	5151.1138
97711065	234	4522.7422	4228.4164
97711377	240	4129.9162	3861.1543
97712240	219	7542.1707	6980.9717
97712279	220	7976.5133	7320.1776
97712290	218	5474.5233	5024.0601
97712349	219	6307.0899	5896.6444
97712972	220	8605.5537	8137.7759
97712990	218	3797.8132	3550.6635
97712994	218	3293.467	3048.4062
97712995	218	4398.3331	4159.25
97712998	218	3797.8132	3550.6635
97712999	218	5474.5233	5024.0601
97713039	287	3426.0211	3059.3761
97713236	287	6947.3976	6375.7411
97713293	288	6394.6097	5868.4385
97713295	288	4863.1147	4501.2594
97713404	286	7786.2745	7363.0309
97713507	286	934.5861	889.0143
97713607	286	8911.6418	8178.3604
97713990	288	 	4931.432
97713994	288	6082.8227	5752.1747
97714011	265	18958.6177	17547.942
97714018	265	10907.3682	10066.9395
97714021	261	6360.4506	5946.5325
97714046	269	4220.0848	3945.455
97714097	268	4765.0882	4374.9667
97714119	265	16735.7796	16584.3257
97714214	265	12655.601	11619.477
97714480	263	6274.093	5807.2494
97714894	268	7032.4528	6574.8029
97714933	267	10878.1539	9983.0609
97714981	263	8697.1233	7981.4932
97714991	268	4420.8963	4080.2597
97715120	221	984.6794	936.665
97715124	221	2329.522	2138.8022
97715351	222	2355.7632	2183.8901
97715354	222	1558.81	1422.387
97715363	224	5604.1449	5239.4448
97715952	222	1611.213	1491.3256
97715953	222	3220.2681	3090.6895
97715983	223	2797.0385	2588.9161
97715984	223	5018.8376	4746.0254
97715986	223	5018.8376	4746.0254
97715987	223	6637.2828	6091.1437
97715989	223	5018.8376	4746.0254
97716065	274	4048.3288	3828.2712
97716090	278	1013.0987	941.2145
97716098	278	3437.544	3156.1095
97716153	272	5597.5526	5136.9662
97716160	274	3261.3783	2912.3531
97716162	274	4048.3288	3828.2712
97716186	273	6552.0371	6125.6511
97716216	275	4892.268	4573.8946
97716316	275	5287.1823	4999.7835
97716318	275	5883.9693	5446.154
97716335	277	10573.7188	9703.6758
97716338	277	5999.9981	5553.5493
97716880	273	 	6125.6511
97716884	273	6402.5662	5926.1631
97716908	276	 	4294.244
97716973	280	517.9519	492.6959
97716975	280	697.2291	630.4455
97716976	280	 	514.1951
97716977	280	678.0287	650.7459
97717059	292	10568.383	9698.7791
97717162	294	 	3431.7824
97717867	294	4008.3091	3699.463
97717958	292	6840.6631	6395.4943
97717964	294	4645.2715	4264.9595
97718040	259	6836.1872	6327.5191
97718048	259	8461.2627	7765.04
97718109	256	3684.6245	3382.9614
97718147	259	5717.2167	5406.4422
97718185	253	1183.6514	1102.7117
97718192	258	4222.0308	3907.8773
97718212	255	 	5516.4316
97718215	255	5268.5935	4925.7301
97718277	260	7549.6029	6987.8509
97718300	256	3684.6245	3382.9614
97718314	255	3569.9227	3277.6503
97718375	260	7549.6029	6987.8509
97718384	253	7306.5125	6950.2363
97718886	253	5245.323	4841.1632
97718888	253	1001.2525	924.1045
97718910	255	3569.9227	3277.6503
97718940	259	5717.2167	5406.4422
97718960	254	3675.224	3374.3305
97718975	260	8122.8693	7523.5828
97718990	258	4222.0308	3907.8773
97718993	258	6716.83	6351.7188
97718995	258	4521.8954	4227.6247
97719278	210	7461.7004	6976.1165
97719936	207	2131.125	1956.6481
98316359	472	618.4007	567.7718
98316456	472	6617.2897	6072.7956
98500013	145	10531.8019	9227.8072
98500035	147	5050.5176	4686.4901
98500210	145	10531.8019	9227.8072
98500510	145	6227.4956	5553.3288
98500631	147	5081.6958	4610.4014
98500659	142	 	4140.6943
98500831	147	 	6054.5315
98500910	145	 	5989.5109
98500924	141	2418.5196	2208.1638
98500927	141	 	4623.7072
98500988	143	6574.9294	5863.1506
98503002	186	 	4382.3208
98503032	187	 	4245.0927
98504005	166	1170.3152	1106.6996
98504108	166	4186.8861	3875.5399
98504249	169	 	4436.5425
98504280	163	 	11685.3033
98504304	166	 	977.9048
98504406	166	 	748.4525
98504524	161	7536.724	7013.0051
98504600	166	 	798.9519
98504806	166	437.0126	403.3401
98504843	169	4875.1674	4329.5965
98506073	180	5639.2065	5404.1759
98506086	173	 	3978.681
98506180	173	 	10527.0043
98506201	176	 	4504.3384
98506355	172	5337.9573	4842.8963
98506356	172	5337.9573	4842.8963
98506425	171	2946.3323	2673.079
98506490	178	 	6691.6322
98506495	178	4355.5046	3948.5476
98506629	171	2946.3323	2673.079
98506683	173	4278.7518	3881.9253
98506929	171	4398.2362	4233.96
98506942	179	 	2284.995
98506970	180	5639.2065	5404.1759
98506994	178	 	5208.2781
98506995	178	 	665.7479
98507316	195	7592.9067	6932.4977
98508164	154	3564.0732	3311.1853
98508237	157	7481.1745	6554.8931
98508239	157	5493.6058	5264.6436
98508322	151	 	7022.8666
98508421	151	789.2842	733.2807
98508823	151	6893.774	6396.8896
98508975	160	20287.9273	17775.9782
98508984	153	 	1417.2909
98540352	142	590.1596	535.3103
98540656	142	4535.1483	4140.6943
98540752	142	3868.6673	3507.198
98544206	166	1373.1817	1283.8194
98546321	171	3994.0164	3694.8433
98570080	143	6842.0429	6207.4876
98570122	141	2108.6453	1880.3708
98570132	147	5050.5176	4686.4901
98570139	147	5003.2038	4568.0396
98570232	147	 	6696.0105
98570233	147	 	5836.7089
98570237	147	 	5836.7089
98570271	150	6425.8923	5979.3639
98570374	150	5271.4776	4757.5951
98570385	143	6669.8991	6174.9951
98570388	143	 	6369.051
98570399	148	5718.2011	5010.2022
98570423	141	2659.5324	2412.878
98570474	150	5226.2593	4740.5313
98570894	148	4991.8489	4528.8872
98570896	148	4710.6258	4371.0968
98570899	148	 	6255.6384
98570914	145	 	5989.5109
98570920	141	 	2776.3571
98570923	141	3033.4346	2807.7224
98571012	135	3641.35	3370.4039
98571014	135	 	3280.7793
98571071	140	 	1591.6699
98571107	136	3495.8871	3063.0439
98571252	132	13974.1947	12243.9802
98571272	140	2360.3706	2104.8451
98571311	135	4424.0154	3876.256
98571319	135	1998.1089	1812.4048
98571355	132	10593.935	9830.3531
98571400	136	810.5078	752.9984
98571407	136	3303.8315	2918.3273
98571605	136	 	2952.5146
98571669	134	 	6499.071
98571878	140	7424.5084	6646.6458
98571910	135	 	2905.1379
98571911	135	3401.9086	3086.4036
98571917	135	4128.2111	3830.6609
98571963	134	5505.7382	4995.1166
98571971	140	1857.7877	1685.4899
98572077	120	4690.991	4255.9319
98572163	114	4552.5273	4213.7822
98572171	120	5549.3713	5163.7514
98572173	120	 	3953.5098
98572261	114	5584.179	5181.6867
98572266	114	5584.179	5181.6867
98572281	113	2005.0891	1840.1033
98572283	113	 	2160.5402
98572287	113	883.4244	800.8816
98572288	113	1038.1442	947.8494
98572291	118	2371.4706	2165.207
98572348	119	6004.5424	5587.2932
98572360	114	4552.5273	4213.7822
98572362	114	5584.179	5181.6867
98572368	114	 	5030.9558
98572373	120	5321.3762	4745.3027
98572377	120	5549.3713	5163.7514
98572379	120	4330.1321	3953.5098
98572448	119	 	6207.9794
98572808	116	7212.4594	6692.605
98572909	116	5228.6738	4743.7481
98572910	115	5145.3558	4774.4926
98572913	115	5145.3558	4774.4926
98572922	111	2713.0022	2599.9299
98572926	111	2878.8379	2614.5082
98572927	111	1562.6165	1426.7047
98572928	111	 	5132.1404
98572980	113	1367.2325	1233.8696
98572981	113	1261.8014	1222.1643
98572983	113	1143.0439	1037.034
98572984	113	2005.0891	1840.1033
98572985	113	1812.9489	1714.4012
98572999	118	2035.0805	1888.3975
98573012	185	3039.5983	2820.5124
98573017	185	2827.2951	2581.3852
98573019	185	2839.1615	2720.831
98573097	188	6392.7438	5931.9723
98573110	185	4750.4466	4359.5631
98573112	185	3055.7755	2856.9152
98573116	185	2172.547	2005.1491
98573213	185	2207.4516	2002.7248
98573411	185	4147.1188	3921.6911
98573530	187	6790.9573	5950.1351
98573617	185	2827.2951	2581.3852
98573694	188	 	10545.4459
98573699	188	6392.7438	5931.9723
98573892	188	6040.8703	5515.4529
98573920	181	 	2719.9503
98573927	181	 	2128.859
98573943	189	 	2831.1558
98573955	182	3985.0948	3638.4828
98573956	182	3601.9453	3451.8235
98573959	182	4088.7548	3709.5492
98574009	166	1078.1036	977.9048
98574034	167	 	1759.5265
98574106	166	5274.6712	4621.588
98574193	168	8031.3409	7473.2516
98574218	165	3151.598	2859.3077
98574230	167	5628.2928	5029.81
98574296	168	7701.3745	6867.6507
98574339	167	10214.1292	9454.5839
98574387	163	6925.768	6637.1161
98574399	168	9046.048	8669.0272
98574485	163	6925.768	6637.1161
98574491	168	7377.468	6693.2556
98574498	168	 	1510.353
98574636	167	10214.1292	9454.5839
98574640	169	3508.2115	3180.4214
98574727	161	 	7013.0051
98574787	163	8260.8567	7238.039
98574806	166	 	9158.0028
98574900	166	 	1237.2819
98574906	166	704.6907	654.6895
98574937	167	 	1517.4873
98574941	169	5945.0112	5531.8987
98575036	127	1812.6372	1644.1709
98575103	126	3202.279	3028.2106
98575113	125	5002.2118	4654.6134
98575122	121	 	3209.4609
98575128	121	4943.3383	4417.6899
98575150	122	 	6912.7557
98575157	122	 	5861.541
98575165	124	4523.3806	4334.8554
98575175	130	5689.9687	5162.2609
98575180	123	 	6078.7786
98575190	128	1953.4554	1741.9811
98575197	128	4807.9587	4212.6614
98575204	126	3447.6308	3199.135
98575220	121	 	1781.7224
98575246	129	977.6432	873.0181
98575294	128	2588.6539	2404.9766
98575317	125	 	5792.8659
98575331	127	4349.6295	4168.3458
98575355	122	 	3475.4726
98575384	123	6937.7795	6078.7786
98575386	123	1734.0043	1610.9685
98575403	126	6027.3031	5446.8949
98575404	126	3313.7669	3006.4364
98575623	121	5363.5691	4840.3943
98575808	126	4371.5413	4011.8354
98575874	130	3106.3491	2976.8828
98575902	126	3313.7669	3006.4364
98575918	125	3651.7358	3334.1184
98575940	129	1855.223	1625.5187
98575942	129	2059.813	1932.1215
98575946	129	1855.223	1625.5187
98575948	129	1826.9735	1657.1747
98575954	122	 	2929.0767
98575989	123	3364.5288	3052.4905
98576059	172	4955.5097	4524.4938
98576112	175	5071.4925	4860.1231
98576118	175	5071.4925	4860.1231
