AID	ELYEAR1	ELYEAR2	ELYEAR3	ELYEAR4	ELYEAR5	ELYEAR6	ELMAT945	ELGLV945	ELY1NINE	EAMSQ1	EAMSQ2	EAMSQ3	EAMSQ4	EAMSQ5	EAMSQ6	EAMSQH	EAMSQB1	EAMSQB2	EAMSQB3	EAMSQB4	EAMSQB5	EAMSQB6	EAMSQBH	EASSQ1	EASSQ2	EASSQ3	EASSQ4	EASSQ5	EASSQ6	EASSQH	EASSQB1	EASSQB2	EASSQB3	EASSQB4	EASSQB5	EASSQB6	EASSQBH	EAMGPA1	EAMGPA2	EAMGPA3	EAMGPA4	EAMGPA5	EAMGPA6	EAMGPAC	EASGPA1	EASGPA2	EASGPA3	EASGPA4	EASGPA5	EASGPA6	EASGPAC	EAOGPA1	EAOGPA2	EAOGPA3	EAOGPA4	EAOGPA5	EAOGPA6	EAOGPAC	EAMFIX1	EAMFIX2	EAMFIX3	EAMFIX4	EAMFIX5	EAMFIX6	EAMFIXC	EASFIX1	EASFIX2	EASFIX3	EASFIX4	EASFIX5	EASFIX6	EASFIXC	EAOFIX1	EAOFIX2	EAOFIX3	EAOFIX4	EAOFIX5	EAOFIX6	EAOFIXC
94570199	1993	1994	1995	1996	9992	9992	2	10	1	3	4	5	6	9992	9992	6	3	4	5	6	9992	9992	6	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	1	2	2	3	9992	9992	2	2.5	2	2.5	2	9992	9992	2.25	1.75	2.417	2.143	2.25	9992	9992	2.14	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94570220	1993	1994	1995	1996	9992	9992	2	10	1	2	0	0	4	9992	9992	4	2	0	0	4	9992	9992	4	5	3	3	0	9992	9992	5	5	3	3	0	9992	9992	5	3	9994	9994	2.5	9992	9992	2.6	2	1	3	9994	9992	9992	2.2	2.059	.95	3.176	3	9992	9992	2.25	0	9994	9994	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	.5	0	0	9992	9992	.139
94570320	1996	1997	1998	1999	9992	9992	9993	9993	1	4	5	0	5	9992	9992	5	4	5	0	5	9992	9992	5	2	3	0	0	9992	9992	3	2	3	0	0	9992	9992	3	2	2	9994	2	9992	9992	2	3	2	9994	9994	9992	9992	2.5	3.125	1.857	2.889	1.615	9992	9992	2.443	0	0	9994	0	9992	9992	0	0	0	9994	9994	9992	9992	0	0	.143	0	.308	9992	9992	.098
94570384	1993	1994	1995	1996	9992	9992	2	10	1	5	6	7	9	9992	9992	9	5	6	7	9	9992	9992	9	3	4	5	0	9992	9992	5	3	4	5	0	9992	9992	5	2	1	2	3	9992	9992	2	3	3	2	9994	9992	9992	2.667	3	2.833	3	3.333	9992	9992	3.038	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
94570476	1992	1993	1994	1995	9992	9992	3	11	1	4	5	6	0	9992	9992	6	4	5	6	0	9992	9992	6	3	3	3	3	9992	9992	3	3	3	3	3	9992	9992	3	2	2	2.5	9994	9992	9992	2.167	2	3.25	4	4	9992	9992	3.083	2.5	2.417	2.625	3.25	9992	9992	2.692	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0	0	0	.125	0	9992	9992	.038
94570479	1994	1995	1996	1997	9992	9992	1	9	1	4	5	5	6	9992	9992	6	4	0	5	6	9992	9992	6	3	4	0	0	9992	9992	4	3	4	0	0	9992	9992	4	3.25	0	1.5	1.5	9992	9992	1.9	2	2.5	9994	9994	9992	9992	2.25	2.643	2.438	2.8	2.083	9992	9992	2.509	0	1	0	0	9992	9992	.2	0	0	9994	9994	9992	9992	0	.143	.125	0	.167	9992	9992	.105
94570493	1991	1992	1993	1994	9992	9992	4	12	1	4	6	8	0	9992	9992	8	4	6	8	0	9992	9992	8	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	2.5	2.5	3	9994	9992	9992	2.625	3	2.5	2.5	9994	9992	9992	2.667	3.083	2.917	3.583	3.667	9992	9992	3.313	0	0	0	9994	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
94570526	1991	1992	1993	1994	9992	9992	4	12	1	4	6	5	8	9992	9992	8	4	6	5	8	9992	9992	8	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	3	2	3.5	4	9992	9992	3.2	2	3	3	4	9992	9992	3	2.875	3.222	3.25	3.75	9992	9992	3.273	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94570620	1991	1992	1993	1994	9992	9992	4	12	1	1	4	4	0	9992	9992	4	1	4	4	0	9992	9992	4	5	3	4	0	9992	9992	5	5	3	4	0	9992	9992	5	2	2	2	9994	9992	9992	2	2	1	2	9994	9992	9992	1.667	2.778	2.444	2.286	3.143	9992	9992	2.656	0	0	0	9994	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
94570694	1994	1995	1996	1997	9992	9992	1	9	1	1	1	1	1	9992	9992	1	1	1	1	1	9992	9992	1	1	1	0	0	9992	9992	1	1	1	0	0	9992	9992	1	2	1	1	2	9992	9992	1.5	2	1	9994	9994	9992	9992	1.5	2.333	1.75	2.2	2.167	9992	9992	2.109	0	0	0	0	9992	9992	0	0	0	9994	9994	9992	9992	0	0	0	0	0	9992	9992	0
94570696	1992	1993	1994	1995	1996	9992	3	11	1	2	3	2	0	0	9992	3	2	0	2	0	0	9992	2	1	3	0	0	0	9992	3	1	3	0	0	0	9992	3	1	1	1.667	9994	9994	9992	1.286	3.5	1	9994	9994	9994	9992	2.25	2.417	2.091	1.083	2	2.25	9992	1.933	.5	0	0	9994	9994	9992	.143	0	0	9994	9994	9994	9992	0	.083	0	.333	0	0	9992	.111
94570699	1993	1994	1995	1996	9992	9992	2	10	1	4	5	6	2	9992	9992	6	4	5	6	2	9992	9992	6	2	3	0	0	9992	9992	3	2	3	0	0	9992	9992	3	2	.5	1	3	9992	9992	1.429	2	1.5	9994	9994	9992	9992	1.75	2.5	1.333	1.75	2.667	9992	9992	2	0	.5	0	0	9992	9992	.143	0	0	9994	9994	9992	9992	0	.083	.25	0	0	9992	9992	.105
94570851	1992	1993	1994	1995	9992	9992	3	11	1	3	0	2	2	9992	9992	3	3	0	2	2	9992	9992	3	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	3	9994	3	1	9992	9992	1.667	1	1	1	9994	9992	9992	1	1.9	2.375	1.7	2.143	9992	9992	2.024	0	9994	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
94570914	1992	1993	1994	1995	9992	9992	3	11	1	6	8	0	0	9992	9992	8	6	8	0	0	9992	9992	8	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	2.5	2	9994	9994	9992	9992	2.333	3.5	3	3.5	3	9992	9992	3.25	3.286	3.231	3.769	3.75	9992	9992	3.5	0	0	9994	9994	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94570920	1992	1993	1994	1995	9992	9992	3	11	1	4	6	5	8	9992	9992	8	4	6	5	8	9992	9992	8	5	3	4	6	9992	9992	6	5	3	4	6	9992	9992	6	3	4	3.5	3	9992	9992	3.4	4	4	3	4	9992	9992	3.75	3.125	3.667	3.625	3.889	9992	9992	3.588	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94570921	1994	1995	1996	1997	9992	9992	1	9	1	4	2	4	5	9992	9992	5	0	2	4	0	9992	9992	4	5	3	2	4	9992	9992	5	5	3	2	4	9992	9992	5	0	4	3.333	0	9992	9992	2.333	2	1	2	1	9992	9992	1.5	2	2.556	2.8	2.286	9992	9992	2.424	1	0	0	1	9992	9992	.333	0	0	0	0	9992	9992	0	.125	0	0	.143	9992	9992	.068
94571009	1993	1994	1995	1996	9992	9992	2	10	1	3	4	5	5	9992	9992	5	3	4	5	5	9992	9992	5	2	3	2	4	9992	9992	4	2	3	2	4	9992	9992	4	2	1	2	1	9992	9992	1.5	1	2	2	1	9992	9992	1.5	1.625	2.286	2.429	1.833	9992	9992	2.036	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94571010	1991	1992	1993	1994	9992	9992	4	12	1	4	5	8	8	9992	9992	8	4	5	8	8	9992	9992	8	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	2	3	4	4	9992	9992	3.25	3	3	2	3	9992	9992	2.75	2.286	2.889	3.222	3.222	9992	9992	2.941	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94571015	1992	1993	1994	9992	9992	9992	3	12	0	4	5	4	9992	9992	9992	5	4	5	4	9992	9992	9992	5	3	5	0	9992	9992	9992	5	3	5	0	9992	9992	9992	5	2	2	1.5	9992	9992	9992	1.75	2	3	9994	9992	9992	9992	2.5	2.5	2.5	1.909	9992	9992	9992	2.276	0	0	0	9992	9992	9992	0	0	0	9994	9992	9992	9992	0	0	0	0	9992	9992	9992	0
94571074	1994	1995	1996	1997	9992	9992	1	9	1	2	4	5	0	9992	9992	5	2	4	5	0	9992	9992	5	2	3	0	0	9992	9992	3	2	3	0	0	9992	9992	3	2.5	2.5	2.5	9994	9992	9992	2.5	3	3.5	9994	9994	9992	9992	3.25	2	2.833	2.083	2.3	9992	9992	2.292	0	0	0	9994	9992	9992	0	0	0	9994	9994	9992	9992	0	.143	0	.167	.1	9992	9992	.104
94571100	1991	1992	1993	1994	9992	9992	4	12	1	2	2	2	2	9992	9992	2	2	2	2	2	9992	9992	2	2	3	0	0	9992	9992	3	2	3	0	0	9992	9992	3	2	1	1	1	9992	9992	1.25	2	2	9994	9994	9992	9992	2	1.714	1.429	1.5	1.167	9992	9992	1.462	0	0	0	0	9992	9992	0	0	0	9994	9994	9992	9992	0	0	.143	0	.167	9992	9992	.077
94571176	1994	1995	1996	1997	9992	9992	1	9	1	4	4	5	0	9992	9992	5	4	4	5	0	9992	9992	5	3	3	6	0	9992	9992	6	3	3	6	0	9992	9992	6	3	4	2.5	9994	9992	9992	3.167	3	2	3	9994	9992	9992	2.8	3	3.545	3.385	2.333	9992	9992	3.167	0	0	0	9994	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	.167	9992	9992	.024
94571279	1994	1995	1996	1997	1998	9992	1	9	1	4	4	4	5	5	9992	5	0	0	0	5	0	9992	5	2	3	1	2	2	9992	3	0	0	1	2	0	9992	2	1	0	0	2	0	9992	.667	0	0	1	1	9995	9992	.429	.615	.214	.846	.867	.143	9992	.581	.5	1	1	0	1	9992	.667	1	1	0	0	9995	9992	.571	.692	.786	.385	.467	.857	9992	.613
94571310	1995	1996	1997	1998	9992	9992	9993	9993	1	4	5	8	0	9992	9992	8	4	5	8	0	9992	9992	8	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	3	3	.5	9994	9992	9992	1.75	3	2	1	9994	9992	9992	1.75	3	2.8	1.75	3	9992	9992	2.528	0	0	.5	9994	9992	9992	.25	0	0	.5	9994	9992	9992	.25	0	0	.167	0	9992	9992	.056
94571364	1992	1993	1994	1995	1996	9992	3	10	1	0	4	5	7	8	9992	8	0	4	5	7	8	9992	8	0	2	3	4	6	9992	6	0	2	3	4	6	9992	6	9994	2	2	3	2	9992	2.2	9994	2	3	2	2	9992	2.25	3	3	3.273	3.333	3.333	9992	3.233	9994	0	0	0	0	9992	0	9994	0	0	0	0	9992	0	0	0	0	0	0	9992	0
94571367	1991	1992	1993	9992	9992	9992	9994	9994	1	4	5	0	9992	9992	9992	5	4	5	0	9992	9992	9992	5	2	3	0	9992	9992	9992	3	2	3	0	9992	9992	9992	3	2	1	9994	9992	9992	9992	1.5	2	1	9994	9992	9992	9992	1.5	2.5	2.125	9995	9992	9992	9992	2.313	0	0	9994	9992	9992	9992	0	0	0	9994	9992	9992	9992	0	0	0	9995	9992	9992	9992	0
94571468	1994	1995	1996	1997	9992	9992	1	9	1	4	5	7	8	9992	9992	8	4	5	7	8	9992	9992	8	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	3	4	3	1	9992	9992	2.8	3	4	3	2.5	9992	9992	3	3.636	3.833	3.455	3.182	9992	9992	3.533	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94571502	1994	1995	1996	1997	9992	9992	1	9	1	5	6	8	9	9992	9992	9	5	6	8	9	9992	9992	9	3	4	6	5	9992	9992	6	3	4	6	5	9992	9992	6	4	4	4	3	9992	9992	3.75	3	4	4	4	9992	9992	3.75	3.714	3.75	3.714	3.625	9992	9992	3.7	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94571818	1996	1997	1998	1999	9992	9992	9993	9993	1	5	8	8	8	9992	9992	8	5	8	8	8	9992	9992	8	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	4	3	4	3	9992	9992	3.5	3	3	3	9994	9992	9992	3	3.625	3.429	3.333	3.875	9992	9992	3.563	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
94571870	1996	1997	1998	1999	9992	9992	9993	9993	1	1	0	0	4	9992	9992	4	0	0	0	0	9992	9992	0	2	0	0	3	9992	9992	3	0	0	0	0	9992	9992	0	0	9994	9994	0	9992	9992	0	9995	9994	9994	0	9992	9992	0	.25	0	.125	.238	9992	9992	.175	1	9994	9994	1	9992	9992	1	9995	9994	9994	1	9992	9992	1	.75	1	.875	.905	9992	9992	.9
94571903	1991	1992	1993	1994	9992	9992	4	12	1	4	5	6	0	9992	9992	6	4	5	6	0	9992	9992	6	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	3	2	2	9994	9992	9992	2.333	2	2	2	9994	9992	9992	2	2.125	2.375	2.571	2.875	9992	9992	2.484	0	0	0	9994	9992	9992	0	0	0	0	9994	9992	9992	0	.125	0	0	0	9992	9992	.032
94571906	1996	1997	1998	1999	9992	9992	9993	9993	1	1	3	4	5	9992	9992	5	1	0	4	5	9992	9992	5	2	3	2	0	9992	9992	3	2	3	2	0	9992	9992	3	2	2	1	1	9992	9992	1.5	2	2	1	9994	9992	9992	1.667	2.286	2	1.625	2.444	9992	9992	2.097	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	.125	0	9992	9992	.032
94571910	1993	1994	1995	1996	9992	9992	2	10	1	3	4	4	0	9992	9992	4	3	0	4	0	9992	9992	4	2	2	0	0	9992	9992	2	0	0	0	0	9992	9992	0	3	0	2	9994	9992	9992	1.667	0	2	9994	9994	9992	9992	1	1.286	1	1.111	1.25	9992	9992	1.143	0	1	0	9994	9992	9992	.333	1	0	9994	9994	9992	9992	.5	.286	.375	.111	.25	9992	9992	.25
94571971	1994	1995	1996	1997	9992	9992	1	9	1	4	4	0	0	9992	9992	4	4	4	0	0	9992	9992	4	3	3	3	0	9992	9992	3	3	3	0	0	9992	9992	3	.333	2.5	9994	9994	9992	9992	1.2	.5	2.5	0	9994	9992	9992	1.2	.615	2.733	0	0	9992	9992	1.531	.667	0	9994	9994	9992	9992	.4	.5	0	1	9994	9992	9992	.4	.615	.067	1	1	9992	9992	.406
94572040	1992	1993	1994	1995	9992	9992	3	11	1	6	5	8	9	9992	9992	9	6	5	8	9	9992	9992	9	3	4	6	0	9992	9992	6	3	4	6	0	9992	9992	6	3	3	3	3	9992	9992	3	4	4	4	9994	9992	9992	4	3.333	3.538	3.5	3.6	9992	9992	3.49	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
94572046	1993	1994	1995	1996	1997	9992	2	10	1	3	0	4	2	0	9992	4	3	0	0	0	0	9992	3	3	0	0	0	0	9992	3	3	0	0	0	0	9992	3	2	9994	0	9995	9994	9992	1	1	9994	9994	9994	9994	9992	1	1.833	2.133	.25	.6	.667	9992	1.333	0	9994	1	9995	9994	9992	.5	0	9994	9994	9994	9994	9992	0	0	.133	.75	.6	.667	9992	.333
94572066	1994	1995	1996	1997	9992	9992	1	9	1	5	6	8	2	9992	9992	8	5	6	8	2	9992	9992	8	2	3	5	4	9992	9992	5	2	3	5	4	9992	9992	5	4	4	3.5	4	9992	9992	3.875	4	4	3.5	3.667	9992	9992	3.714	4	4	3.5	3.929	9992	9992	3.906	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94572104	1991	1992	1993	1994	9992	9992	4	12	1	4	5	6	8	9992	9992	8	4	5	6	8	9992	9992	8	3	4	5	6	9992	9992	6	3	4	5	6	9992	9992	6	4	4	4	4	9992	9992	4	3	4	3.5	4	9992	9992	3.625	3.714	3.929	3.929	3.857	9992	9992	3.857	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94572160	1991	1992	1993	1994	9992	9992	4	12	1	4	5	0	0	9992	9992	5	4	5	0	0	9992	9992	5	2	2	0	0	9992	9992	2	2	2	0	0	9992	9992	2	1	1.5	9994	9994	9992	9992	1.25	1	2.5	9994	9994	9992	9992	1.75	1.571	1.833	2	2.273	9992	9992	1.898	0	0	9994	9994	9992	9992	0	0	0	9994	9994	9992	9992	0	0	0	0	0	9992	9992	0
94572194	1994	1995	1996	1997	9992	9992	1	9	1	6	5	8	0	9992	9992	8	6	5	8	0	9992	9992	8	3	4	5	0	9992	9992	5	3	4	5	0	9992	9992	5	1	2	1.5	9994	9992	9992	1.5	4	4	1.5	9994	9992	9992	3.167	3.143	3.313	2.733	3.1	9992	9992	3.073	0	0	.5	9994	9992	9992	.167	0	0	0	9994	9992	9992	0	0	0	.067	0	9992	9992	.018
94572208	1992	1993	1994	1995	9992	9992	3	11	1	4	5	6	0	9992	9992	6	4	5	6	0	9992	9992	6	3	4	5	0	9992	9992	5	3	4	5	0	9992	9992	5	3	3	2.5	9994	9992	9992	2.833	3	3	2.5	9994	9992	9992	2.833	3.071	3.071	2.5	3.2	9992	9992	2.933	0	0	0	9994	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
94572216	1992	1993	1994	1995	9992	9992	3	11	1	6	8	8	9	9992	9992	9	6	8	8	9	9992	9992	9	3	5	4	6	9992	9992	6	3	5	4	6	9992	9992	6	3.667	3	3.5	2.5	9992	9992	3.222	3	3	3	3	9992	9992	3	2.923	3.333	3.143	2.625	9992	9992	3.06	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94572220	1993	1994	1995	9992	9992	9992	2	10	1	2	2	0	9992	9992	9992	2	2	2	0	9992	9992	9992	2	2	3	0	9992	9992	9992	3	2	3	0	9992	9992	9992	3	1.667	1	9994	9992	9992	9992	1.4	1	3.5	9994	9992	9992	9992	2.25	1.643	2.714	.75	9992	9992	9992	1.75	0	.5	9994	9992	9992	9992	.2	.5	0	9994	9992	9992	9992	.25	.071	.071	.5	9992	9992	9992	.2
94572227	1993	1994	1995	1996	9992	9992	2	10	1	2	2	0	2	9992	9992	2	2	2	0	2	9992	9992	2	2	3	0	0	9992	9992	3	2	3	0	0	9992	9992	3	.667	1	9994	9995	9992	9992	.8	1	1.5	9994	9994	9992	9992	1.25	1.143	1.938	2.25	.7	9992	9992	1.558	.333	0	9994	9995	9992	9992	.2	0	0	9994	9994	9992	9992	0	.143	0	.083	.5	9992	9992	.154
94572263	1992	1993	1994	1995	9992	9992	3	11	1	4	5	6	9	9992	9992	9	4	5	6	9	9992	9992	9	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	2	2.125	1	3.667	9992	9992	2.267	3	2.75	1.5	3	9992	9992	2.636	2.267	2.222	2.462	3	9992	9992	2.38	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	.083	0	0	9992	9992	.033
94572285	1991	1992	1993	1994	9992	9992	4	12	1	2	4	2	2	9992	9992	4	2	4	2	2	9992	9992	4	6	3	5	0	9992	9992	6	6	3	5	0	9992	9992	6	2	.5	1.5	2	9992	9992	1.364	1	1	1.5	9994	9992	9992	1.167	2.133	1.938	2.563	2.625	9992	9992	2.317	0	.5	0	0	9992	9992	.182	0	0	0	9994	9992	9992	0	.067	.125	0	0	9992	9992	.048
94572288	1992	1993	1994	1995	9992	9992	3	11.1	1	4	5	2	0	9992	9992	5	4	5	2	0	9992	9992	5	6	3	5	0	9992	9992	6	6	3	5	0	9992	9992	6	1.333	1	2.25	9994	9992	9992	1.667	2.5	1.5	3	9994	9992	9992	2.333	2.8	2.333	2.882	2.938	9992	9992	2.746	.333	0	0	9994	9992	9992	.111	0	0	0	9994	9992	9992	0	.067	0	0	0	9992	9992	.016
94572308	1994	1995	1996	1997	9992	9992	1	9	1	4	5	5	8	9992	9992	8	4	5	5	8	9992	9992	8	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	3	3	1.5	1.5	9992	9992	2.25	3.5	4	3	2.5	9992	9992	3.2	3.632	3.706	3.333	2.923	9992	9992	3.438	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94572312	1991	1992	1993	1994	9992	9992	4	12	1	6	0	6	0	9992	9992	6	6	0	6	0	9992	9992	6	3	0	0	5	9992	9992	5	3	0	0	5	9992	9992	5	3.25	9994	3	9994	9992	9992	3.167	2	9994	9994	2	9992	9992	2	3	2.692	2.667	2.2	9992	9992	2.727	0	9994	0	9994	9992	9992	0	0	9994	9994	0	9992	9992	0	0	0	0	.2	9992	9992	.023
94572318	1994	1995	1996	1997	9992	9992	1	9	1	4	6	3	0	9992	9992	6	4	0	3	0	9992	9992	4	3	5	0	2	9992	9992	5	3	5	0	2	9992	9992	5	2	0	4	9994	9992	9992	2	1.5	1	9994	4	9992	9992	2.4	2.077	2.2	3	3.444	9992	9992	2.608	0	1	0	9994	9992	9992	.333	0	0	9994	0	9992	9992	0	0	.133	0	.111	9992	9992	.059
94572326	1995	1996	1997	1998	9992	9992	9993	9993	1	2	2	0	0	9992	9992	2	2	2	0	0	9992	9992	2	2	3	3	0	9992	9992	3	2	3	3	0	9992	9992	3	1	1	9994	9994	9992	9992	1	.5	3	2	9994	9992	9992	1.833	2.077	2.615	2.429	2.615	9992	9992	2.434	.333	0	9994	9994	9992	9992	.2	.5	0	0	9994	9992	9992	.167	.154	0	0	0	9992	9992	.038
94572343	1991	1992	1993	1994	9992	9992	4	12	1	2	3	2	2	9992	9992	3	0	3	2	2	9992	9992	3	0	3	3	0	9992	9992	3	0	0	3	0	9992	9992	3	0	0	2	2	9992	9992	.667	9994	0	2	9994	9992	9992	1	1.333	.615	2.143	2.077	9992	9992	1.558	1	1	0	0	9992	9992	.667	9994	1	0	9994	9992	9992	.5	.167	.615	0	0	9992	9992	.192
94572380	1994	1995	1996	1997	9992	9992	1	9	1	4	1	5	0	9992	9992	5	4	1	5	0	9992	9992	5	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	1.333	2.5	1.75	9994	9992	9992	1.778	2	2	1	9994	9992	9992	1.667	2.75	2.813	2.375	2.786	9992	9992	2.677	0	0	0	9994	9992	9992	0	0	0	.5	9994	9992	9992	.167	0	0	.063	0	9992	9992	.016
94572385	1993	1994	1995	1996	9992	9992	2	10.1	1	4	5	6	9	9992	9992	9	4	5	6	9	9992	9992	9	2	3	5	4	9992	9992	5	2	3	5	4	9992	9992	5	3.667	4	4	4	9992	9992	3.923	4	4	4	4	9992	9992	4	3.813	4	4	4	9992	9992	3.955	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94572396	1993	1994	1995	1996	9992	9992	2	10	1	4	6	6	0	9992	9992	6	4	6	6	0	9992	9992	6	3	2	0	0	9992	9992	3	3	2	0	0	9992	9992	3	3	1.5	3	9994	9992	9992	2.5	1.5	2	9994	9994	9992	9992	1.75	2.5	2.286	2.929	2.3	9992	9992	2.519	0	0	0	9994	9992	9992	0	0	0	9994	9994	9992	9992	0	0	0	0	0	9992	9992	0
94572560	1991	1992	1993	1994	9992	9992	4	12	1	1	1	1	1	9992	9992	1	1	1	1	1	9992	9992	1	1	2	0	0	9992	9992	2	1	2	0	0	9992	9992	2	4	3	2.5	2.5	9992	9992	3	3	2.5	9994	9994	9992	9992	2.667	2.857	2.769	3.091	2.909	9992	9992	2.898	0	0	0	0	9992	9992	0	0	0	9994	9994	9992	9992	0	0	0	0	0	9992	9992	0
94572567	1992	1993	1994	1995	9992	9992	3	11	1	4	5	6	8	9992	9992	8	4	5	6	8	9992	9992	8	2	3	4	0	9992	9992	4	2	3	4	0	9992	9992	4	3	2	2.5	3.5	9992	9992	2.75	2	2	3	9994	9992	9992	2.333	2.643	2.5	3	3.583	9992	9992	2.92	0	0	0	0	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
94572661	1991	1992	1993	1994	9992	9992	4	12	1	5	6	8	9	9992	9992	9	5	6	8	9	9992	9992	9	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	2.5	3	3.5	4	9992	9992	3.25	3.5	3	4	3	9992	9992	3.375	3.267	3.333	3.583	3.667	9992	9992	3.451	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94572667	1993	1994	1995	1996	9992	9992	2	10	1	5	6	8	9	9992	9992	9	5	6	8	9	9992	9992	9	2	3	4	6	9992	9992	6	2	3	4	6	9992	9992	6	4	4	4	4	9992	9992	4	4	4	4	4	9992	9992	4	3.929	4	4	4	9992	9992	3.982	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0	0	0	0	0	9992	9992	0
94572878	1993	1994	1995	1996	9992	9992	2	10	1	2	2	5	0	9992	9992	5	2	2	5	0	9992	9992	5	2	3	2	0	9992	9992	3	2	3	2	0	9992	9992	3	2	3	2	9994	9992	9992	2.333	2	2	3	9994	9992	9992	2.333	2.333	2.714	2.75	3.2	9992	9992	2.69	0	0	0	9994	9992	9992	0	0	0	0	9994	9992	9992	0	0	0	0	0	9992	9992	0
94572912	1993	1994	1995	1996	9992	9992	2	10	1	4	6	0	0	9992	9992	6	4	6	0	0	9992	9992	6	3	5	0	0	9992	9992	5	3	5	0	0	9992	9992	5	3	2.5	9994	9994	9992	9992	2.75	3	3	9994	9994	9992	9992	3	3.417	2.846	3.417	3.833	9992	9992	3.367	0	0	9994	9994	9992	9992	0	0	0	9994	9994	9992	9992	0	0	0	0	0	9992	9992	0
94572918	1991	1992	1993	1994	9992	9992	4	12	1	4	6	6	0	9992	9992	6	4	0	6	0	9992	9992	6	3	3	5	4	9992	9992	5	0	3	5	4	9992	9992	5	1	0	1	9994	9992	9992	.667	0	3	4	3	9992	9992	2.333	1.417	2	3.333	3.667	9992	9992	2.442	0	1	0	9994	9992	9992	.333	1	0	0	0	9992	9992	.333	.167	.154	0	0	9992	9992	.093
94572929	1994	9992	9992	9992	9992	9992	1	9	1	2	9992	9992	9992	9992	9992	2	2	9992	9992	9992	9992	9992	2	2	9992	9992	9992	9992	9992	2	0	9992	9992	9992	9992	9992	0	.5	9992	9992	9992	9992	9992	.5	0	9992	9992	9992	9992	9992	0	.273	9992	9992	9992	9992	9992	.273	.5	9992	9992	9992	9992	9992	.5	1	9992	9992	9992	9992	9992	1	.727	9992	9992	9992	9992	9992	.727
94572981	1995	1996	1997	1998	9992	9992	9993	9993	1	3	4	2	6	9992	9992	6	3	4	2	6	9992	9992	6	2	3	5	6	9992	9992	6	2	3	5	6	9992	9992	6	2.8	1	2	1	9992	9992	1.846	3	2.5	2.5	1.5	9992	9992	2.375	3.125	2.438	2	1.118	9992	9992	2.154	0	.5	0	.25	9992	9992	.154	0	0	0	0	9992	9992	0	0	.125	0	.294	9992	9992	.108
