AID	RRELNO	H3TR1	H3TR2	H3TR3	H3TR4	H3TR5	PAGE	H3TR6	H3TR7	H3TR8	H3TR9	H3TR10	H3TR11	H3TR12	H3TR13	H3TR14	SXORDER	CP
97571509	1	0	1	1	2	2	19	4	0	1	0	97	0	0	0	1	1	 
97571600	1	0	1	1	1	2	25	4	0	1	0	97	0	0	0	1	9	 
97571600	2	0	1	1	1	4	27	4	0	1	0	97	0	0	0	0	5	 
97571600	3	0	0	1	3	97	23	4	0	0	0	97	0	0	0	0	 	 
97571600	4	0	1	1	1	7	30	4	0	1	0	97	0	0	0	0	2	 
97571600	5	0	1	1	1	3	26	4	0	1	0	97	0	0	0	0	4	 
97571600	6	0	1	1	1	4	27	4	0	1	0	97	0	0	0	1	7	 
97571600	7	0	1	1	1	4	27	4	0	1	0	97	0	0	0	1	6	 
97571600	8	1	1	1	1	3	26	4	0	1	0	97	0	0	0	0	1	 
97571600	9	0	0	1	3	97	23	4	0	1	0	97	0	0	0	0	3	 
97571600	10	0	0	1	1	6	29	4	0	1	0	97	0	0	0	1	8	 
97571701	1	0	1	2	2	4	21	4	0	1	0	97	0	0	0	0	5	 
97571701	2	0	0	2	1	5	30	4	0	1	0	97	0	0	0	0	4	 
97571701	3	0	1	2	2	6	19	4	0	1	0	97	0	0	0	0	3	 
97571701	4	0	0	2	3	97	25	4	0	1	0	97	0	0	0	0	2	 
97571701	5	1	1	2	2	1	24	4	0	1	0	97	1	0	0	0	1	1
97571707	1	0	1	2	3	97	21	4	0	1	0	97	0	0	0	1	6	 
97571707	2	0	1	2	3	97	21	4	0	1	0	97	0	0	0	1	5	 
97571707	3	0	0	2	3	97	21	4	0	1	0	97	0	0	0	1	4	 
97571707	4	0	0	2	3	97	21	4	0	1	0	97	0	0	0	0	3	 
97571707	5	0	0	2	1	8	29	4	0	1	0	97	0	0	0	0	2	 
97571707	6	0	0	2	3	97	21	4	0	1	0	97	0	0	0	0	1	 
97571802	1	0	1	2	3	97	20	4	0	0	0	97	0	0	0	1	 	 
97571802	2	0	1	2	3	97	20	4	0	1	0	97	0	0	0	1	1	 
97571802	3	1	0	2	2	1	19	4	0	0	0	97	0	0	0	1	 	 
97571802	4	0	1	2	2	2	18	4	0	1	0	97	0	0	0	0	2	 
97571802	5	0	1	2	3	97	20	4	0	0	0	97	0	0	0	0	 	 
97571812	1	0	1	2	1	2	25	4	0	1	0	97	0	0	0	1	2	 
97571812	2	1	1	2	2	1	22	4	0	1	0	97	0	0	0	1	1	 
97571818	1	1	1	2	3	97	23	4	0	1	0	97	1	0	0	1	1	 
97571818	2	0	1	2	2	4	19	4	0	1	0	97	0	0	0	1	2	 
97571865	1	6	6	2	2	2	22	6	6	6	0	97	6	6	0	6	 	 
97571865	2	1	1	2	2	2	22	6	6	6	0	97	2	0	0	6	 	1
97571900	1	0	0	2	2	1	22	4	0	0	0	97	0	0	0	1	 	 
97571900	2	0	0	2	1	1	24	4	0	1	0	97	0	0	0	0	3	 
97571900	3	0	0	2	3	97	23	4	0	1	0	97	0	0	0	0	2	 
97571900	4	1	1	2	1	1	24	4	0	1	0	97	1	0	0	0	1	 
97571960	1	1	1	1	1	4	26	4	0	1	1	1	1	1	0	1	1	1
97571960	2	0	1	1	1	4	26	4	0	1	0	97	0	0	0	0	3	 
97571960	3	0	0	1	3	97	22	4	0	1	0	97	0	0	0	0	2	 
97572000	1	0	1	2	2	2	22	4	0	1	0	97	0	0	0	1	5	 
97572000	2	0	1	2	2	1	23	4	0	1	0	97	0	0	0	0	4	 
97572000	3	0	0	2	2	1	23	4	0	1	0	97	2	1	0	0	2	 
97572000	4	0	0	2	2	1	23	4	0	1	0	97	0	1	0	1	3	 
97572000	5	1	1	2	1	6	30	4	0	1	0	97	1	1	0	0	1	1
97572009	1	1	1	1	1	3	28	4	0	1	1	1	1	1	0	0	1	1
97572043	1	0	0	1	1	3	24	4	0	1	0	97	0	0	0	1	4	 
97572043	2	0	0	1	1	2	23	4	0	1	0	97	0	0	0	0	3	 
97572043	3	0	1	1	1	6	27	4	0	1	0	97	2	0	0	0	2	 
97572043	4	1	1	1	1	7	28	4	0	1	1	1	1	0	0	0	1	 
97572066	1	0	0	1	2	2	17	4	0	1	0	97	0	0	0	1	1	 
97572066	2	0	1	2	3	97	19	4	0	0	0	97	0	0	0	0	 	 
97572071	1	1	1	1	1	2	25	4	0	1	1	1	1	1	0	1	1	 
97572071	2	0	0	1	1	4	27	4	0	1	1	1	2	0	0	0	2	 
97572078	1	0	1	1	1	2	23	4	0	1	1	2	2	2	0	0	1	 
97572102	1	0	1	1	3	97	22	4	0	1	0	97	0	0	0	1	10	 
97572102	2	0	0	1	1	1	23	4	0	1	0	97	0	0	0	1	8	 
97572102	3	0	0	1	1	2	24	4	0	1	0	97	0	0	0	0	7	 
97572102	4	0	1	1	2	1	21	4	0	1	0	97	0	0	0	0	9	 
97572102	5	0	1	1	2	1	21	4	0	1	0	97	0	0	0	0	5	 
97572102	6	0	0	1	1	1	23	4	0	1	0	97	0	0	0	0	4	 
97572102	7	0	0	1	2	1	21	4	0	1	0	97	0	0	0	0	6	 
97572102	8	0	0	1	1	2	24	4	0	1	0	97	0	0	0	0	3	 
97572102	9	0	0	1	1	1	23	4	0	1	0	97	0	0	0	0	2	 
97572102	10	1	1	1	1	7	29	4	0	1	1	1	0	0	0	0	1	 
97572145	1	0	1	1	2	1	22	3	0	1	1	1	2	0	0	0	12	 
97572145	2	0	1	1	1	7	30	3	0	1	0	97	0	0	0	0	9	 
97572145	3	0	8	1	1	5	28	3	0	1	0	97	0	0	0	0	7	 
97572145	4	0	0	1	1	3	26	1	0	1	0	97	0	0	0	0	11	 
97572145	5	0	0	1	1	6	29	3	0	1	0	97	0	0	0	0	10	 
97572145	6	0	1	1	1	1	24	3	1	1	0	97	0	0	0	0	2	 
97572145	7	0	1	1	1	5	28	3	0	1	0	97	0	0	0	0	6	 
97572145	8	0	0	1	1	5	28	3	0	1	0	97	0	0	0	0	5	 
97572145	9	0	1	1	1	6	29	3	0	1	0	97	0	0	0	0	8	 
97572145	10	0	0	1	1	7	30	3	0	1	0	97	0	0	0	0	4	 
97572145	11	0	1	1	2	3	20	3	0	1	0	97	0	0	0	0	3	 
97572145	12	1	1	1	2	1	22	2	0	1	0	97	1	1	0	0	1	1
97572191	1	0	1	2	1	1	24	4	1	1	1	1	2	0	0	0	2	 
97572191	2	1	1	2	2	3	20	4	1	1	0	97	1	0	0	0	1	1
97572216	1	1	1	1	1	2	24	4	0	1	1	2	1	0	0	1	1	 
97572220	1	0	1	1	3	97	23	4	0	1	0	97	2	0	0	1	1	 
97572220	2	0	1	1	2	2	21	2	0	1	0	97	0	0	0	0	3	 
97572220	3	0	1	1	1	2	25	4	0	1	0	97	0	0	0	0	2	 
97572221	1	0	1	2	2	1	22	5	1	1	0	97	0	0	0	0	5	 
97572221	2	0	0	2	3	97	23	5	1	0	0	97	0	0	0	0	 	 
97572221	3	0	0	2	3	97	23	5	1	1	0	97	0	0	0	0	3	 
97572221	4	0	0	2	3	97	23	5	1	0	0	97	0	0	0	0	 	 
97572221	5	0	0	2	2	2	21	4	0	1	0	97	0	0	0	1	2	 
97572221	6	0	1	2	2	1	22	5	1	1	0	97	0	0	0	1	4	 
97572221	7	1	1	2	1	1	24	5	1	1	1	2	1	1	0	0	1	1
97572266	1	0	1	2	2	3	19	4	0	0	0	97	0	0	0	0	 	 
97572271	1	0	1	1	1	3	24	4	0	1	0	97	0	0	0	0	2	 
97572271	2	0	0	1	3	97	21	4	0	1	0	97	0	0	0	1	6	 
97572271	3	0	0	1	1	3	24	4	0	1	0	97	0	0	0	0	7	 
97572271	4	0	1	1	1	17	38	4	0	1	0	97	0	0	0	0	3	 
97572271	5	1	1	1	3	97	21	4	0	1	0	97	1	1	0	1	1	1
97572271	6	0	0	1	1	2	23	4	0	1	0	97	0	0	0	0	8	 
97572271	7	0	0	1	1	5	26	4	0	0	0	97	0	0	0	0	 	 
97572271	8	0	0	1	1	5	26	4	0	1	0	97	0	0	0	0	9	 
97572271	9	0	1	1	1	1	22	4	0	1	0	97	0	0	0	1	5	 
97572271	10	0	0	1	1	1	22	4	0	1	0	97	0	0	0	0	4	 
97572278	1	0	0	2	1	1	22	4	0	1	0	97	0	0	0	0	4	 
97572278	2	1	1	2	2	2	19	4	0	1	0	97	0	0	0	1	2	1
97572278	3	0	0	2	3	97	21	4	1	1	0	97	0	0	0	0	3	 
97572278	4	0	1	2	2	3	18	4	0	1	0	97	0	0	0	0	1	 
97572282	1	0	1	2	1	3	26	4	0	1	0	97	2	0	0	0	9	 
97572282	2	0	0	2	2	1	22	4	0	1	0	97	0	0	0	1	8	 
97572282	3	0	0	2	2	2	21	4	0	1	0	97	0	0	0	0	7	 
97572282	4	0	0	2	1	2	25	4	0	1	0	97	0	0	0	1	6	 
97572282	5	0	0	2	1	6	29	4	0	1	0	97	0	0	0	0	5	 
97572282	6	0	0	2	1	3	26	4	0	1	0	97	0	0	0	0	4	 
97572282	7	0	0	2	1	4	27	4	0	1	0	97	0	0	0	0	3	 
97572282	8	0	1	2	2	4	19	4	0	1	0	97	0	0	0	0	2	 
97572282	9	0	0	2	2	5	18	4	0	1	0	97	0	0	0	0	1	 
97572292	1	0	1	1	1	5	27	4	0	1	1	1	2	2	0	0	4	 
97572292	2	0	1	1	2	2	20	4	0	1	0	97	2	0	0	0	3	 
97572292	3	1	0	1	2	2	20	4	0	1	0	97	0	0	0	0	1	 
97572292	4	0	0	1	1	9	31	4	0	1	0	97	0	0	0	0	2	 
97572292	5	0	1	1	1	3	25	4	0	1	1	1	0	0	0	1	5	 
97572310	1	0	0	1	1	3	26	4	0	1	0	97	0	0	0	1	3	 
97572310	2	0	0	1	1	2	25	4	0	1	0	97	0	0	0	1	2	 
97572310	3	1	1	1	1	5	28	4	0	1	0	97	1	1	0	0	1	 
97572313	1	1	1	1	1	5	27	4	0	1	1	1	1	1	0	0	1	1
97572313	2	0	1	1	1	2	24	4	0	1	0	97	0	0	0	0	3	 
97572313	3	0	0	1	1	2	24	4	0	1	0	97	0	0	0	0	2	 
97572324	1	1	1	1	2	1	20	1	0	1	0	97	0	0	0	1	1	1
97572362	1	0	1	1	1	1	24	4	0	1	0	97	0	0	0	1	3	 
97572362	2	0	1	1	1	3	26	4	0	1	0	97	0	0	0	0	2	 
97572362	3	1	1	1	1	1	24	4	0	1	1	1	2	0	0	0	1	 
97572367	1	0	1	1	3	97	23	4	0	0	0	97	0	0	0	0	 	 
97572367	2	1	1	1	1	4	27	4	0	1	0	97	1	1	0	0	1	1
97572381	1	0	1	1	1	1	21	3	0	1	1	1	0	0	0	1	2	 
97572381	2	1	1	1	3	97	20	3	0	1	0	97	0	0	0	1	1	1
97572387	1	0	0	2	1	2	26	3	0	1	0	97	1	1	0	0	1	 
97572387	2	0	0	2	3	97	24	3	0	1	0	97	0	0	0	0	2	 
97572464	1	0	0	1	2	2	20	4	0	0	0	97	0	0	0	0	 	 
97572464	2	0	0	1	2	2	20	4	0	0	0	97	0	0	0	0	 	 
97572660	1	0	0	2	2	2	18	4	0	1	0	97	2	0	0	1	1	 
97572660	2	1	1	2	2	1	19	4	0	1	0	97	0	0	0	1	11	 
97572660	3	0	1	2	2	3	17	4	0	1	0	97	0	0	0	1	4	 
97572660	4	0	0	2	3	97	20	4	0	1	0	97	2	0	0	0	8	 
97572660	5	0	0	2	3	97	20	5	0	1	0	97	0	0	0	1	6	 
97572660	6	0	0	2	3	97	20	4	0	1	0	97	0	0	0	0	2	 
97572660	7	0	0	2	3	97	20	4	0	1	0	97	0	0	0	0	3	 
97572660	8	0	0	2	3	97	20	4	0	1	0	97	0	0	0	0	9	 
97572660	9	0	0	2	3	97	20	4	0	1	0	97	0	0	0	0	5	 
97572660	10	0	0	2	3	97	20	4	0	1	0	97	0	0	0	0	7	 
97572660	11	1	0	2	3	97	20	4	0	1	0	97	0	0	0	0	10	 
97572660	12	0	0	2	3	97	20	4	0	1	0	97	0	0	0	0	14	 
97572660	13	0	0	2	3	97	20	4	0	1	0	97	0	0	0	0	13	 
97572660	14	0	0	2	2	2	18	4	0	1	0	97	0	0	0	0	12	 
97572860	1	1	1	1	1	2	22	4	0	1	0	97	0	0	0	0	1	 
97572860	2	0	1	1	2	1	19	4	0	1	0	97	2	0	0	0	2	 
97572860	3	0	0	1	3	97	20	4	0	0	0	97	0	0	0	1	 	 
97572860	4	0	0	1	1	1	21	4	0	0	0	97	0	0	0	0	 	 
97572861	1	0	1	2	2	2	22	4	0	1	0	97	0	0	0	0	3	 
97572861	2	0	1	2	2	2	22	4	0	1	0	97	0	0	0	0	4	 
97572861	3	1	1	2	2	3	21	4	0	1	0	97	0	0	0	0	2	 
97572861	4	0	1	2	2	3	21	4	0	0	0	97	0	0	0	1	 	 
97572861	5	1	1	2	1	6	30	4	0	1	1	1	1	0	0	0	1	1
97572914	1	1	1	1	2	1	20	4	0	1	0	97	0	0	0	0	1	 
97572921	1	0	1	2	1	9	30	1	0	1	1	2	0	0	0	0	3	 
97572921	2	0	1	2	2	1	20	1	0	1	0	97	0	0	0	1	4	 
97572921	3	0	0	2	2	2	19	2	0	1	0	97	0	0	0	0	6	 
97572921	4	0	0	2	3	97	21	3	0	1	0	97	0	0	0	0	5	 
97572921	5	0	0	2	1	6	27	5	1	1	0	97	0	0	0	0	2	 
97572921	6	1	1	2	1	5	26	5	1	1	0	97	0	0	0	0	1	1
97572921	7	0	1	2	2	1	20	5	1	0	0	97	0	0	0	0	 	 
97572926	1	1	1	1	1	1	20	1	1	1	1	97	1	0	0	1	1	 
97572947	1	1	1	2	2	1	22	4	0	1	0	97	0	0	0	1	1	1
97572967	1	0	0	1	1	2	22	3	0	1	0	97	0	0	0	0	11	 
97572967	2	1	1	1	2	1	19	1	1	1	0	97	2	0	0	1	10	 
97572967	3	0	0	1	1	4	24	5	0	1	0	97	0	0	0	1	9	 
97572967	4	0	0	1	1	1	21	4	0	1	0	97	0	0	0	0	8	 
97572967	5	0	0	1	1	1	21	4	0	1	0	97	0	0	0	1	7	 
97572967	6	0	0	1	1	1	21	4	0	1	0	97	0	0	0	1	6	 
97572967	7	0	0	1	1	6	26	4	0	1	0	97	0	0	0	0	5	 
97572967	8	0	1	1	1	1	21	1	0	1	0	97	0	0	0	0	4	 
97572967	9	0	0	1	1	2	22	3	0	1	0	97	0	0	0	0	3	 
97572967	10	1	1	1	1	1	21	3	0	1	0	97	0	0	0	0	1	 
97572967	11	1	1	1	1	2	22	3	0	1	0	97	0	0	0	0	2	 
97572967	12	0	0	1	1	2	22	4	0	1	0	97	0	0	0	0	14	 
97572967	13	0	0	1	1	3	23	4	0	1	0	97	0	0	0	1	13	 
97572967	14	1	9	1	1	1	21	4	0	1	0	97	0	0	0	0	12	 
97572980	1	0	1	2	2	2	19	3	0	1	0	97	0	8	0	1	1	 
97572996	1	0	1	2	3	97	22	4	0	1	0	97	0	0	0	1	3	 
97572996	2	0	1	2	2	1	21	4	0	1	0	97	0	0	0	1	2	 
97572996	3	0	1	2	2	1	21	4	0	1	0	97	0	0	0	0	1	 
97572996	4	1	1	2	3	97	22	4	0	0	0	97	0	0	0	0	 	 
97573210	1	0	1	2	1	2	26	4	0	1	0	97	2	0	0	0	2	 
97573210	2	1	1	2	1	3	27	4	0	1	0	97	1	0	0	0	1	1
97573293	1	0	0	1	2	1	23	3	0	1	0	97	2	0	0	0	2	 
97573293	2	0	0	1	2	1	23	4	0	1	0	97	2	0	0	0	1	 
97573293	3	0	0	2	2	1	23	4	0	1	0	97	0	0	0	0	3	 
97573293	4	0	0	2	2	1	23	2	0	1	0	97	0	0	0	0	4	 
97573295	1	1	1	2	3	97	22	4	0	1	0	97	0	0	0	0	1	1
97573295	2	0	1	2	3	97	22	4	0	1	0	97	0	0	0	0	2	 
97573295	3	0	1	2	3	97	22	4	0	1	0	97	0	0	0	0	3	 
97573319	1	0	0	1	2	2	19	4	0	1	0	97	0	0	0	0	4	 
97573319	2	0	0	1	1	2	23	4	0	1	0	97	0	0	0	0	2	 
97573319	3	0	0	1	1	2	23	4	1	1	0	97	0	0	0	0	3	 
97573319	4	0	0	1	1	5	26	4	0	1	0	97	0	0	0	0	1	 
97573333	1	0	1	1	1	3	24	5	0	1	0	97	0	0	0	0	1	 
97573333	2	0	0	1	1	5	26	5	1	1	0	97	0	0	0	0	2	 
97573333	3	0	1	1	3	97	21	4	0	0	0	97	0	0	0	0	 	 
97573333	4	0	0	1	3	97	21	5	1	1	0	97	0	0	0	0	3	 
97573419	1	0	1	1	1	3	22	4	0	1	0	97	0	0	0	0	2	 
97573419	2	1	1	1	1	5	24	4	0	1	0	97	0	0	0	0	1	 
97573496	1	0	0	1	1	7	28	4	0	0	0	97	0	0	0	0	 	 
97573496	2	0	1	1	1	9	30	4	0	1	0	97	0	0	0	0	2	 
97573496	3	0	1	1	3	97	21	4	0	1	0	97	0	0	0	0	1	 
97573496	4	0	1	1	1	3	24	4	0	1	0	97	0	0	0	1	3	 
97573612	1	0	1	1	1	2	25	4	0	1	0	97	0	0	0	1	12	 
97573612	2	0	1	1	2	3	20	4	0	1	0	97	0	0	0	1	11	 
97573612	3	0	1	1	2	5	18	4	0	1	0	97	0	0	0	1	9	 
97573612	4	0	1	1	2	3	20	4	0	1	0	97	2	0	0	1	10	 
97573612	5	0	1	1	2	2	21	4	0	1	0	97	2	0	0	0	6	 
97573612	6	0	0	1	1	5	28	3	0	1	0	97	0	0	0	0	3	 
97573612	7	1	1	1	1	1	24	4	0	1	1	2	1	0	0	0	1	 
97573612	8	0	0	1	1	4	27	4	1	0	0	97	0	0	0	0	 	 
97573612	9	0	0	1	1	4	27	4	0	1	0	97	0	0	0	1	7	 
97573612	10	0	1	1	1	5	28	4	0	1	0	97	0	0	0	1	8	 
97573612	11	0	0	1	2	1	22	4	0	0	0	97	0	0	0	1	 	 
97573612	12	0	0	1	1	3	26	4	1	1	0	97	0	0	0	0	5	 
97573612	13	0	1	1	1	4	27	3	0	1	0	97	0	0	0	0	4	 
97573612	14	1	1	1	2	1	22	4	0	1	1	97	1	0	0	0	2	 
97573616	1	0	1	2	1	6	30	1	0	1	0	97	0	0	0	0	1	2
97573910	1	1	1	2	2	2	21	4	0	1	1	1	1	1	0	0	1	1
97573910	2	0	0	2	3	97	23	4	0	1	0	97	0	0	0	0	2	 
97573910	3	0	0	2	1	1	24	4	0	1	0	97	0	0	0	0	3	 
97573916	1	0	0	2	1	1	20	4	0	1	0	97	0	0	0	1	2	 
97573916	2	0	1	2	1	14	33	4	0	1	0	97	2	0	0	0	3	 
97573916	3	0	0	2	2	2	17	4	0	1	0	97	0	0	0	0	1	 
97573916	4	0	0	2	3	97	19	4	0	0	0	97	0	0	0	0	 	 
97573916	5	0	0	2	3	97	19	4	0	1	0	97	0	0	0	1	4	 
97573929	1	0	0	2	3	97	28	3	0	1	0	97	0	0	0	0	1	 
97573933	1	0	1	1	1	3	27	3	0	1	1	7	0	0	0	0	1	 
97573942	1	1	1	2	2	4	20	1	0	1	0	97	1	2	0	1	1	1
97573942	2	1	1	2	2	4	20	1	0	1	0	97	1	0	0	1	2	 
97573943	1	1	1	1	1	3	27	4	0	1	0	97	1	1	0	0	1	 
97573946	1	0	0	2	1	4	26	4	0	1	0	97	0	0	0	0	6	 
97573946	2	0	1	2	2	2	20	4	0	1	0	97	0	0	0	1	5	 
97573946	3	0	1	2	2	1	21	4	0	1	0	97	2	0	0	0	4	 
97573946	4	0	0	2	3	97	22	4	0	1	0	97	0	0	0	0	2	 
97573946	5	0	0	2	1	5	27	4	0	1	0	97	0	0	0	0	3	 
97573946	6	0	0	2	1	3	25	4	0	1	0	97	0	0	0	0	1	 
97573953	1	1	1	2	3	97	24	4	0	1	1	1	1	1	0	0	1	1
97573954	1	0	1	1	1	5	28	2	0	1	0	97	2	0	0	0	1	 
97573957	1	1	1	2	2	2	20	4	0	1	0	97	1	1	0	0	1	 
97574044	1	0	0	2	1	10	35	4	0	1	0	97	0	0	0	0	1	 
97574044	2	0	0	2	2	5	20	4	0	0	0	97	0	0	0	0	 	 
97574044	3	0	0	2	2	6	19	4	0	0	0	97	0	0	0	0	 	 
97574089	1	0	1	2	3	97	21	5	1	1	0	97	0	0	0	1	2	 
97574089	2	1	1	2	3	97	21	3	0	1	1	1	1	0	0	0	1	 
97574090	1	0	0	2	2	1	22	1	0	0	0	97	0	0	0	1	 	 
97574090	2	0	0	2	3	97	23	3	0	1	0	97	0	0	0	1	1	 
97574091	1	0	1	1	2	1	22	4	0	1	0	97	0	0	0	1	6	 
97574091	2	0	1	2	1	12	35	4	0	1	0	97	0	0	0	0	5	 
97574091	3	0	1	2	1	1	24	4	0	1	0	97	2	0	0	0	4	 
97574091	4	0	1	2	1	1	24	4	0	1	0	97	2	0	0	0	3	 
97574091	5	0	1	2	2	1	22	4	0	1	0	97	2	0	0	0	2	 
97574091	6	1	1	2	1	5	28	4	0	1	0	97	2	0	0	0	1	 
97574102	1	0	0	1	1	2	23	3	0	1	0	97	0	0	0	0	5	 
97574102	2	0	0	1	1	1	22	3	0	1	0	97	0	0	0	0	6	 
97574102	3	0	0	1	1	1	22	3	0	1	0	97	0	0	0	0	3	 
97574102	4	0	0	1	1	1	22	3	0	1	0	97	0	0	0	0	2	 
97574102	5	0	1	1	1	9	30	3	0	1	0	97	0	0	0	0	1	 
97574102	6	1	0	1	2	1	20	3	0	1	0	97	0	0	0	0	4	 
97574102	7	1	1	1	2	1	20	3	0	1	0	97	0	0	0	0	7	1
97574126	1	0	0	2	3	97	24	4	0	1	0	97	0	0	0	1	1	 
97574126	2	0	0	2	2	3	21	4	0	1	0	97	0	0	0	0	3	 
97574126	3	0	0	2	1	2	26	4	0	1	0	97	0	0	0	0	2	 
97574126	4	0	1	2	2	1	23	4	0	1	1	1	0	0	0	1	4	 
97574300	1	0	0	1	1	1	21	4	0	0	0	97	0	0	0	1	 	 
97574300	2	0	1	1	2	1	19	4	0	1	0	97	0	0	0	0	4	 
97574300	3	0	0	1	2	1	19	4	0	1	0	97	0	0	0	0	3	 
97574300	4	0	1	1	1	3	23	4	0	1	0	97	0	0	0	0	2	 
97574300	5	1	1	1	2	1	19	4	0	1	0	97	0	0	0	0	1	1
97574303	1	0	1	1	1	1	22	4	0	1	0	97	0	0	0	1	7	 
97574303	2	0	1	1	1	1	22	4	0	1	0	97	0	0	0	1	5	 
97574303	3	1	1	1	1	1	22	4	0	1	0	97	0	0	0	1	1	 
97574303	4	0	0	1	1	1	22	8	1	1	0	97	0	0	0	1	6	 
97574303	5	0	1	1	3	97	21	4	0	1	0	97	2	0	0	1	3	 
97574303	6	0	0	1	1	3	24	4	0	1	0	97	0	0	0	0	4	 
97574303	7	0	0	2	1	1	22	4	0	1	0	97	2	0	0	1	2	 
97574406	1	1	1	2	2	1	22	4	0	1	0	97	1	0	0	0	1	 
97574407	1	1	1	1	2	1	22	3	0	1	1	2	0	0	0	1	2	1
97574407	2	0	1	1	3	97	23	3	0	1	0	97	0	0	0	0	3	 
97574407	3	1	1	1	2	1	22	3	0	1	0	97	0	0	0	0	1	 
97574413	1	0	1	1	1	1	25	3	0	1	0	97	0	0	0	1	4	 
97574413	2	0	1	1	1	1	25	3	0	1	1	1	2	0	0	1	2	 
97574413	3	0	0	1	2	1	23	3	0	1	0	97	0	0	0	0	3	 
97574413	4	1	1	1	1	2	26	3	0	1	1	1	1	1	0	0	1	1
97574419	1	0	0	2	1	5	27	4	0	1	0	97	0	0	0	0	4	 
97574419	2	0	1	2	2	3	19	4	0	1	0	97	0	0	0	1	3	 
97574419	3	0	0	2	2	4	18	4	0	1	0	97	0	0	0	1	2	 
97574419	4	1	1	2	2	2	20	4	0	1	0	97	1	0	0	1	1	 
97574433	1	0	0	1	3	97	23	4	0	1	0	97	0	0	0	0	2	 
97574433	2	1	1	1	1	1	24	4	0	1	0	97	0	0	0	0	1	1
97574498	1	1	1	1	1	5	26	3	0	1	1	1	0	0	0	0	1	 
97574498	2	0	1	1	1	2	23	3	0	1	0	97	0	0	0	0	6	 
97574498	3	0	1	1	1	3	24	3	0	1	0	97	0	0	0	0	3	 
97574498	4	0	0	1	2	1	20	3	0	1	0	97	0	0	0	0	4	 
97574498	5	0	1	1	2	1	20	3	0	1	0	97	0	0	0	0	2	 
97574498	6	0	0	1	1	3	24	3	0	1	0	97	0	0	0	1	5	 
97574533	1	0	1	2	2	3	21	4	0	1	0	97	0	0	0	1	5	 
97574533	2	0	0	2	1	2	26	2	1	1	0	97	0	0	0	0	3	 
97574533	3	0	0	2	3	97	24	4	0	1	0	97	0	0	0	0	4	 
97574533	4	0	0	2	1	4	28	4	0	1	0	97	0	0	0	0	2	 
97574533	5	1	1	2	2	2	22	4	0	1	0	97	1	1	0	0	1	1
97574649	1	1	1	2	1	26	51	5	1	1	1	1	2	0	0	0	1	1
97574703	1	0	1	1	2	2	20	3	0	1	0	97	0	0	0	0	1	 
97574707	1	0	1	2	1	1	23	3	0	0	0	97	0	0	0	1	 	 
97574707	2	0	0	2	1	2	24	3	0	1	0	97	0	0	0	0	2	 
97574707	3	0	1	2	1	1	23	3	0	0	0	97	0	0	0	0	 	 
97574707	4	0	1	2	1	1	23	3	0	1	0	97	0	0	0	0	1	 
97574739	1	1	1	1	1	1	23	4	0	1	1	3	1	1	0	0	1	 
97574800	1	1	1	1	1	1	24	3	0	1	0	97	0	0	0	0	2	1
97574800	2	0	1	1	1	3	26	3	0	1	0	97	0	0	0	0	1	 
97574815	1	0	1	2	2	1	22	3	0	1	0	97	0	0	0	1	1	 
97574815	2	1	1	2	2	1	22	3	0	1	1	3	2	0	0	1	2	 
97574815	3	1	1	2	2	1	22	3	0	1	0	97	0	0	0	1	4	 
97574815	4	0	1	2	2	2	21	3	0	1	0	97	0	0	0	0	3	 
97574835	1	0	1	1	2	2	21	3	0	1	0	97	2	0	0	0	3	 
97574835	2	0	1	1	1	5	28	3	0	1	1	1	0	0	0	0	2	 
97574835	3	0	1	1	1	8	31	2	0	1	1	1	2	0	0	0	1	 
97574839	1	1	1	2	3	97	23	5	1	1	1	1	0	0	0	1	1	1
97575092	1	1	1	1	1	2	25	3	0	1	1	3	0	0	0	0	1	 
97575092	2	0	1	1	3	97	23	3	0	1	0	97	0	0	0	0	7	 
97575092	3	0	1	1	1	2	25	3	0	1	0	97	0	0	0	0	6	 
97575092	4	0	0	1	3	97	23	2	0	1	0	97	0	0	0	0	4	 
97575092	5	0	0	1	1	2	25	3	0	1	0	97	0	0	0	0	2	 
97575092	6	0	1	1	1	1	24	3	0	1	0	97	0	0	0	0	5	 
97575092	7	0	1	1	1	2	25	3	0	1	0	97	0	0	0	0	3	 
97575096	1	0	0	1	1	8	28	4	0	1	0	97	0	0	0	0	3	 
97575096	2	0	1	1	2	2	18	4	1	1	0	97	0	0	0	0	2	 
97575096	3	1	1	1	3	97	20	4	1	1	0	97	2	0	0	0	1	 
97575130	1	1	1	1	1	5	27	4	0	1	1	1	1	1	0	0	1	1
97575153	1	0	1	2	2	2	21	4	0	1	0	97	2	0	0	1	4	 
97575153	2	0	1	2	2	2	21	4	0	1	0	97	2	0	0	1	5	 
97575153	3	0	1	2	2	4	19	4	0	1	0	97	0	0	0	0	6	 
97575153	4	0	0	2	2	3	20	4	0	1	0	97	0	0	0	1	7	 
97575153	5	0	0	2	2	2	21	4	0	1	0	97	0	0	0	0	2	 
97575153	6	1	1	2	2	3	20	4	0	1	1	1	1	0	0	0	1	 
97575153	7	0	1	2	2	4	19	4	0	1	0	97	0	0	0	0	3	 
97575154	1	0	1	1	1	2	25	4	0	1	0	97	2	0	0	0	3	 
97575154	2	0	1	1	1	1	24	4	0	1	0	97	2	0	0	0	2	 
