AID	CLUSTER2	GSW5	GSW12345	GSW1345	GSW145
97574102	166	150.2276000977	127.235580444	148.203857422	143.755874634
97574126	161	624.661315918	 	1715.765747071	947.82397461
97574127	161	1049.6906738282	 	1131.837036133	1073.067626954
97574300	166	231.1056823731	394.126037598	319.045379639	286.046600342
97574303	166	610.182800293	2508.399658204	1470.742309571	1148.914794922
97574419	165	1553.920288086	2372.586181641	2019.574584961	1834.506835938
97574490	168	1789.2373046875	2032.99609375	2515.011962891	1852.608154297
97574533	167	1666.9146728516	 	2358.192138672	2270.895507813
97574611	165	1013.6848754883	1593.633789063	1579.920043946	1320.869506836
97574649	169	408.4319763184	 	1008.599487305	850.167541504
97574703	166	85.7332000733	88.041526794	104.2525177	84.654762268
97574707	166	93.8629302979	235.762008667	140.598007202	114.636413574
97574800	166	71.7769470216	133.431091309	108.796661377	94.043678284
97574835	167	319.0183715821	537.235107422	433.691894532	417.926727295
97574839	167	1005.9235839844	 	1373.441772461	1026.033325197
97574939	167	960.6381225586	 	 	 
97575003	126	399.5722351075	 	 	414.566192627
97575020	121	695.1884765625	 	1019.876037598	686.51171875
97575092	128	326.8140869141	2183.041503907	755.818481446	602.839904786
97575096	128	204.9543914795	245.067352295	286.056152344	268.520721436
97575130	127	237.8367156983	312.868408203	233.54574585	252.2525177
97575153	122	1023.5306396485	2287.349609375	1731.194335938	1341.856201172
97575154	122	495.0333251954	929.330627442	617.058837891	532.369445801
97575155	122	1147.2602539063	 	 	 
97575177	130	641.3973388672	 	794.953063965	658.239746094
97575199	128	395.8202209473	522.51348877	472.957672119	458.424011231
97575240	129	190.3665161133	293.932373047	238.854568482	223.042449951
97575260	124	987.9260253907	 	 	1103.681884766
97575262	124	779.8696899415	 	1103.360229493	745.415344239
97575267	124	992.4035644532	1463.215209961	1942.85510254	1687.850097657
97575274	130	1404.0798339844	 	 	 
97575287	123	343.0677795411	487.307525635	360.25970459	339.001342774
97575303	126	702.9526367188	961.04071045	858.531555176	802.051269532
97575312	125	441.5780029297	859.697387696	609.424438477	570.923217774
97575324	121	2039.1085205079	 	 	 
97575331	127	416.5635375977	738.71282959	519.63269043	468.312774658
97575333	127	192.6353912354	 	 	209.279205322
97575350	122	1592.9151611329	 	 	 
97575351	122	335.0579528809	 	446.782897949	483.645080567
97575355	122	841.1748657227	 	 	1030.860473634
97575366	124	1034.521484375	1108.962280274	951.760314942	971.188415528
97575398	128	510.2512207032	 	431.390167237	437.573364258
97575409	126	258.5175476075	 	424.559692383	455.721099854
97575433	127	269.4440307618	996.260681153	857.939331055	623.039184571
97575463	124	1103.7966308594	5078.279785157	1666.568359375	1491.961547852
97575471	130	554.2791137696	1908.97619629	602.239685059	799.16394043
97575529	121	1199.5157470704	 	 	 
97575800	126	475.2884521485	696.594665528	598.538879395	582.906982422
97575830	127	991.8692016602	 	 	1766.872924805
97575900	126	187.6653747559	318.656036377	255.065353394	234.649902344
97575916	125	1493.1452636719	 	 	 
97575918	125	383.3047790528	781.209960938	383.454620362	391.568023682
97575924	121	1061.1754150391	 	 	 
97575940	129	780.5790405274	 	828.082336426	819.352355958
97575946	129	217.4874114991	313.861907959	327.110351563	317.081420899
97575956	122	772.1513671875	1382.83984375	1058.549316408	823.696411133
97575964	124	950.3963623047	1310.5625	1036.907592774	1036.028930665
97575994	128	493.9136047364	 	582.049377442	589.205078125
97575997	128	416.454284668	1022.047424317	800.917053223	732.535766602
97576012	175	877.2569580079	1051.639038086	887.346862793	926.844970704
97576061	174	465.8836669922	705.286010743	622.684082032	537.881103516
97576169	174	724.2866210938	 	 	989.286010743
97576210	175	940.1494140625	 	 	1263.220581055
97576261	174	479.0549011231	741.562805176	524.214172364	537.736450196
97576289	173	1260.2524414063	2328.52734375	1483.920532227	1431.79663086
97576316	175	1459.5909423829	 	 	 
97576367	174	812.8215332032	1625.956176758	1240.142089844	1199.033203125
97576406	176	874.9566650391	 	1450.560913086	922.208557129
97576411	175	888.1397094727	 	1027.202270509	861.623535157
97576535	177	611.9490966797	 	614.721557618	565.817382813
97576566	174	479.9134826661	 	1072.595336915	964.90612793
97576575	180	54.7220916748	 	 	80.728286743
97576594	178	372.2415771486	639.0524292	664.271728516	567.953735352
97576622	171	519.1778564454	565.07208252	556.377624512	529.50982666
97576635	177	511.9159240723	920.941894532	944.234375	863.34552002
97576673	180	58.9309654236	85.905128479	58.269161224	64.167320251
97576784	173	336.7844238282	324.356994629	308.484069824	272.013458252
97576866	174	358.5828247071	 	476.092102051	424.304321289
97576901	176	1326.5631103516	 	 	 
97576913	175	795.555053711	898.396545411	741.871215821	794.509826661
97576951	172	1164.994506836	 	 	1192.819091797
97577053	192	625.6658325196	948.17364502	657.008178711	762.508728028
97577068	194	773.8799438477	2268.386230469	1259.057495118	973.079223633
97577122	191	247.0512237549	467.730712891	377.551696778	303.159515381
97577123	191	260.6065063477	505.425872803	388.319976807	412.192962647
97577127	191	60.1404037476	67.778915405	83.752838135	76.560440064
97577220	191	105.0130767823	 	110.547080994	104.04309082
97577226	191	344.52734375	719.946411133	676.480041504	618.928833008
97577227	191	201.3671875	191.907867432	200.121047974	208.246383667
97577267	194	803.9973144532	 	 	 
97577281	193	1143.57421875	 	 	1431.396484375
97577322	191	178.7415618897	 	221.241622925	190.792755127
97577327	191	199.06539917	248.366531372	268.301757813	218.564147949
97577511	195	1443.7850341797	 	2018.35522461	1776.607055665
97577717	195	865.0886840821	2631.822509766	1225.791259766	1140.708251954
97577865	194	811.9309692383	1632.915893555	1722.609619141	1408.458862305
97577918	195	955.9431762696	 	 	1046.363403322
97577922	191	180.0960998536	166.76020813	241.248275757	221.274383545
97577926	191	156.4284973145	 	 	 
97577927	191	41.3241233826	50.680690765	38.797214508	37.696624756
97577961	194	494.4667358399	 	594.606933594	414.398925782
97578005	156	212.0560607911	390.489379883	357.787414551	317.483947754
97578122	151	769.8591918946	1282.874267579	855.690856934	765.770324708
97578149	159	73.4066009522	77.390182495	85.31652832	86.908218384
97578211	155	650.4895629883	1370.817260743	2308.7890625	1263.316772461
97578219	155	386.4823303223	 	474.41796875	387.169799805
97578245	159	71.3058013917	121.967658997	127.368011475	79.328781128
97578290	158	790.7189941407	1091.491577149	922.713195801	873.737060547
97578298	158	820.7069091797	1592.398925782	1033.090820313	942.187805176
97578314	155	816.2799072266	3258.205566407	2662.38256836	1624.461059571
97578317	155	788.9151611329	892.343933106	900.770812989	751.28894043
97578366	154	2933.1162109375	5018.953125	3734.00390625	3321.334228516
97578394	158	579.2872314454	1122.602539063	740.256835938	687.877014161
97578442	159	888.714050293	1119.99987793	1059.059326172	1069.356323243
97578482	153	494.320892334	 	1376.989501954	1121.060913086
97578485	153	879.6786499024	 	1013.547424317	673.296936036
97578496	158	583.3350219727	2323.417480469	971.236083985	699.951232911
97578532	157	323.4730529786	 	577.961181641	378.456176758
97578541	159	512.1713867188	 	 	606.261901856
97578690	158	690.7088012696	1183.895507813	1159.090332032	862.379333497
97578823	151	1198.9265136719	1284.033081055	1313.020385743	1178.676879883
97578905	156	1320.8009033204	 	 	 
97578911	155	104.6953811646	197.562179566	117.262245178	92.507514954
97578980	153	1559.314453125	 	1978.492919922	1950.734985352
97579232	107	757.1290893555	 	 	 
97579237	107	1178.8259277344	 	1617.864746094	1255.19885254
97579263	104	436.6322937012	578.282592774	541.758239746	510.54107666
97579274	110	952.6978759766	4343.120117188	1270.985107422	1085.021240235
97579293	108	541.1998291016	1258.889770508	1190.20275879	1171.926147461
97579295	108	394.6187744141	705.953247071	847.407104493	701.495605469
97579298	108	831.672241211	 	1108.282104493	1059.068359375
97579299	108	1159.3275146485	6241.498535157	2431.6640625	1574.34350586
97579338	107	243.891281128	 	292.182922364	306.881500244
97579376	110	1481.2513427735	2410.011230469	2208.009521485	2192.095947267
97579379	110	1229.3532714844	 	 	 
97579935	107	356.4432067872	554.48022461	554.713684083	430.367309571
97579938	107	1148.8778076172	 	 	 
97579946	109	168.3321990967	437.752410889	224.571151734	195.555511475
97579948	109	339.8684997559	 	478.827636719	423.186737061
97579960	104	675.899963379	919.338684083	1092.820556641	786.777832032
97579963	104	845.2577514649	1234.088745118	1342.475708008	1053.418090822
97579967	104	386.9959106446	781.506774903	614.019775391	466.546783448
97579973	110	762.4140625	 	 	1071.853759766
97579986	103	790.5189819336	1041.23803711	1002.038208008	964.219482422
97579987	103	297.066192627	417.740264893	323.241851807	321.171997071
97579996	108	500.4689025879	837.843872071	940.914367676	859.106445313
97606524	371	803.7169799805	749.800720215	1074.314086915	1134.812866211
97606620	371	1034.8090820313	 	 	 
97608170	360	644.3102416993	564.73602295	552.496520997	538.741577149
97608374	360	1796.3754882813	 	 	 
97608870	360	849.2873535157	 	1149.782714844	964.748962403
97608972	360	404.0154418946	495.575683594	407.296722412	421.755096436
97614378	370	421.5309143068	1016.421813965	1241.686279297	719.038757325
97614875	370	291.0574340821	 	411.809509278	346.957366944
97619466	304	408.4573669434	657.225708008	952.513977051	749.754638672
97619969	304	973.9665527344	3902.296142579	2980.610839844	1810.110107422
97676956	372	1135.8984375	1118.799316407	1178.904541016	821.657653809
97678071	360	450.5169982911	626.308898926	676.030639649	610.426330567
97678273	360	1055.1196289063	 	 	1448.088623047
97678274	360	199.1863555909	 	195.677505493	191.002151489
97678371	360	639.9965820313	971.146606446	861.891296387	775.45111084
97678475	360	2999.470703125	 	 	 
97678577	360	387.5175476075	669.351806641	641.02923584	571.368286133
97678678	360	1255.7243652344	 	 	 
97678773	360	1399.8985595704	 	 	 
97678775	360	286.9931945801	 	 	289.418609619
97710039	247	1539.4954833985	2163.491455079	2072.33959961	1865.297973633
97710114	245	1262.0700683594	1671.85510254	1534.71069336	1481.477416993
97710115	245	851.741760254	2158.492675782	1814.901367188	1715.391235352
97710198	248	521.3466186524	605.174255372	524.042114258	548.375305176
97710215	245	534.4108886719	737.240112305	778.115905762	630.701782227
97710255	242	801.8240356446	1264.03515625	991.335205079	1217.520263672
97710455	242	1190.4384765625	2365.350830079	1773.470947266	1465.428710938
97710486	243	180.4646606446	482.920349121	649.290893555	406.629852295
97710657	242	960.983947754	1671.49572754	2057.694824219	1317.682373047
97710686	243	635.0631103516	1355.763061524	1143.98400879	894.692993165
97710915	245	1746.8717041016	 	 	 
97711063	234	1109.8474121094	 	 	1784.97644043
97711065	234	556.9367675782	2408.05444336	1806.77331543	1438.417236329
97711071	240	760.6478271485	 	 	953.009094239
97711072	240	767.966796875	 	 	902.231323243
97711377	240	917.6539306641	 	 	 
97712240	219	2625.533203125	3794.845947266	3566.024414063	3785.918701172
97712279	220	2309.2290039063	3356.449951172	2630.663330079	2747.310791016
97712972	220	463.7155456543	1097.276611329	818.794555665	720.312622071
97712990	218	532.3709106446	609.549560547	547.191833496	526.79486084
97712998	218	762.1354980469	1140.691650391	908.966552735	757.453125
97713039	287	1169.3486328125	931.624572754	1713.499511719	1906.348632813
97713236	287	814.9755859375	791.645874024	1076.775146485	817.447387696
97713293	288	1841.115600586	 	 	 
97713295	288	1086.207397461	1711.930664063	1519.516601563	1440.768554688
97713393	288	2251.5788574219	 	 	1376.317626954
97713404	286	1153.1467285157	2926.195800782	2729.568847657	2121.935302735
97713607	286	2784.0100097657	4613.558105469	3251.057861329	2543.140869141
97713994	288	1690.1934814454	3500.381591797	2412.268310547	1595.831054688
97714011	265	3336.8642578125	7168.072753907	5688.393066407	4498.755371094
97714021	261	638.7076416016	2268.44140625	1482.698608399	1367.298339844
97714029	261	2458.0053710938	 	 	2372.514160157
97714046	269	862.5639648438	873.939880372	991.552917481	930.925720215
97714097	268	1540.0050048829	1369.296875	1269.045776368	1026.715332033
97714214	265	1857.5290527344	1546.525756836	2693.860351563	2400.204345704
97714234	267	746.1710205079	 	 	992.367980958
97714480	263	571.0766601563	648.98803711	795.823669434	662.670837403
97714489	263	768.0106201172	 	 	932.594177247
97714894	268	692.1062622071	1211.814331055	903.567382813	887.547973633
97714915	265	2568.6069335938	 	 	2591.518798829
97714933	267	4085.0529785157	4574.263183594	5532.43359375	3627.12109375
97714991	268	967.1983642579	1775.344726563	1435.541870118	1199.53515625
97715124	221	248.7082061768	336.291015625	229.405807495	205.060943604
97715250	222	266.9972839356	 	 	398.409454346
97715351	222	707.9725952149	2044.178955079	999.050903321	1010.692810059
97715355	222	446.1604919434	 	 	580.734313965
97715363	224	878.9445800782	1233.131103516	3105.264892579	3021.147949219
97715952	222	540.6323242188	468.500579834	518.942260742	481.928222657
97715953	222	976.5131835938	2302.242675782	1274.481201172	1165.58581543
97715983	223	289.5798034668	402.644195557	297.814056397	281.014770508
97715986	223	1487.635131836	1756.197875977	1353.989257813	1444.51147461
97715987	223	1631.072631836	1747.163208008	1745.004150391	1619.887084961
97715989	223	1057.256225586	882.486633301	730.550109864	729.102294922
97716065	274	413.8330993653	524.084960938	499.186309815	551.162292481
97716090	278	184.3540191651	327.368499756	363.635925293	253.54133606
97716098	278	77.1334762574	172.606643677	140.512573242	109.687057495
97716153	272	1546.9803466797	3246.664794922	2499.742431641	1841.246582032
97716160	274	846.5705566407	2608.62475586	1882.112670899	1347.076416016
97716162	274	558.5014648438	937.465515137	1110.435791016	809.738464356
97716216	275	988.1205444336	 	 	 
97716316	275	1138.0504150391	1474.873901368	1342.96862793	1034.58947754
97716318	275	907.6318359375	2952.086669922	2324.75	1796.389160157
97716335	277	1884.9678955079	1588.321655274	3663.330566407	3543.327148438
97716338	277	277.1394653321	407.627960205	511.171356201	515.859069824
97716880	273	1421.5703125	 	1524.599365235	1537.297485352
97716884	273	671.6066894532	1013.916564942	764.932373047	726.832336426
97716908	276	981.1864013672	 	1206.896972657	1107.267944336
97716931	277	514.6249389649	 	 	652.309143067
97716973	280	76.2098617554	156.387176514	140.483230591	115.645401001
97716975	280	175.9388580323	196.723815918	178.255722046	156.603668213
97716976	280	133.15763855	 	160.747253418	131.719100952
97716977	280	172.9828033448	143.390762329	157.792526245	138.089645386
97717059	292	740.7547607422	1769.912841797	1234.900024415	1045.974121095
97717958	292	1139.1744384766	2165.538085939	1437.651855469	1396.18737793
97717964	294	866.2752075196	1358.994873047	1058.552246095	1022.540161133
97718048	259	652.8341674805	950.097961426	802.685791016	732.595703125
97718109	256	576.3490600586	1093.797119141	635.535522461	688.399597168
97718145	259	104.3495788576	 	 	111.766342163
97718147	259	161.2333831788	179.107208252	162.208343506	138.369064331
97718185	253	222.176361084	281.229522705	207.940551758	194.514480591
97718192	258	463.2390136719	476.797363282	551.960266114	529.266113282
97718215	255	687.5341186524	988.989318848	907.033630372	838.913513184
97718277	260	1598.6572265625	1399.480957032	1505.162475586	1479.727416993
97718300	256	285.2194519043	768.253723145	517.10748291	414.226013184
97718314	255	343.5090026856	576.677795411	449.207702637	401.917266846
97718888	253	473.0914001465	824.477661133	951.312683106	544.847106934
97718910	255	705.2648925782	692.52722168	894.298217774	895.274902344
97718940	259	48.5950317383	 	 	 
97718948	259	1067.6832275391	 	 	1286.315185547
97718960	254	838.7373046875	1353.443237305	1152.25	957.690124512
97718990	258	509.1918945313	392.032714844	299.082336426	299.997314453
97718993	258	2000.6770019532	3120.520507813	2647.806152344	2312.407226563
97719278	210	1861.7004394532	2335.926269532	2321.007324219	1937.912597657
97719936	207	326.1524658204	450.444915772	352.566345215	323.749633789
98316359	472	57.6938629151	102.438743591	88.066955566	76.992042542
98316456	472	664.6444702149	1149.975585938	1056.08544922	1022.169250489
98500236	147	975.9608154297	 	 	 
98500373	150	846.9788208008	 	 	1055.232666016
98500510	145	576.0162353516	893.90411377	881.939880372	580.678222657
98500631	147	475.4339294434	564.834655762	434.593780518	414.092926026
98500659	142	500.8966674805	 	909.0524292	795.137268067
98500831	147	946.9104003907	 	1253.192871094	1255.141235352
98500910	145	308.0831298829	 	426.621337891	347.486846924
98500979	150	995.457397461	 	 	1048.9296875
98500988	143	525.2580566407	874.07385254	967.46838379	818.584655762
98503032	187	603.3068237305	 	875.019470215	871.143005372
98504108	166	284.99508667	504.355957032	502.594726563	462.596679688
98504249	169	886.915222168	 	1882.02307129	1375.672241211
98504280	163	1445.9439697266	 	2033.572021485	1847.012329102
98504304	166	118.3050231934	 	248.519638062	180.176910401
98504306	166	946.8739013672	 	 	973.362365723
98504406	166	111.8471069336	 	184.409194946	147.296890259
98504524	161	1147.6881103516	4031.419921875	1604.096801758	2168.310546875
98504600	166	105.5261840821	 	122.195106506	110.972892761
98504629	161	424.28024292	 	 	458.742767334
98504703	166	192.5561828614	 	 	215.651809693
98504801	166	390.3353576661	 	 	300.429534912
98504806	166	77.2529678345	97.526473999	93.243682861	88.950904846
98504843	169	349.865814209	1256.264648438	626.424682618	548.781799317
98506043	179	147.2732391358	 	 	186.502197266
98506073	180	937.6841430665	1181.207519532	1060.97241211	804.512451172
98506180	173	554.2055053711	 	946.519775391	897.743225098
98506201	176	255.1205139161	 	345.938720703	297.829223633
98506243	179	391.7334289551	 	 	 
98506341	179	100.9900512696	 	 	404.230102539
98506355	172	432.8408203125	514.401245117	574.520141602	519.872253418
98506356	172	456.0710144043	2879.927490235	641.740966797	605.003234864
98506495	178	14.6593799591	25.696176529	27.886892319	22.909423828
98506528	171	893.7512207032	 	 	977.345214844
98506529	171	1149.9010009766	 	 	 
98506683	173	419.0037536622	2204.73828125	471.767181397	471.107666016
98506929	171	419.3811645508	511.553649903	489.01473999	505.284210205
98506942	179	221.5061340333	 	419.546691895	356.413696289
98506970	180	449.794128418	1272.332885743	1093.397338868	1223.662963868
98506994	178	15.9834804535	 	30.752256393	20.06313324
98506995	178	23.8573684693	 	51.442470551	39.295013428
98508164	154	565.2833862305	538.095031739	541.067749024	621.971923829
98508237	157	964.532775879	1809.86706543	1249.159179688	969.718994141
98508239	157	383.6113586426	426.838165283	460.078674317	386.966400147
98508322	151	552.7279052735	 	725.786376954	541.119689942
98508633	157	783.9009399415	 	 	782.670837403
98508823	151	800.9378051758	1301.41381836	1352.671142579	975.436584473
98508975	160	2510.2468261719	2795.152587891	3006.985351563	2844.06616211
98540257	142	1273.9399414063	 	 	933.292541504
98540656	142	518.1324462891	2911.388427735	1275.676025391	1194.849121094
98540752	142	930.4885864258	 	 	 
98544206	166	319.3406372071	337.130126953	350.566253662	292.958679199
98570080	143	664.0869750977	1098.200927735	733.237609864	715.441833497
98570132	147	714.1311645508	 	 	 
98570232	147	983.2212524415	 	1317.334594727	1320.815673829
98570271	150	886.5339965821	1578.256469727	1134.777587891	1086.64831543
98570385	143	635.1239013672	1428.631591797	1443.387939454	1090.025634766
98570386	143	2086.3671875	 	 	2246.9609375
98570388	143	482.4728393555	 	1230.918945313	860.006103516
98570399	148	315.051727295	508.590393067	658.674133301	489.571258545
98570423	141	152.3835449219	469.299987793	193.51538086	199.999237061
98570474	150	1843.1276855469	6894.28125	3279.885742188	2839.439453125
98570683	143	529.8184204102	 	 	 
98570722	141	292.2200012208	 	 	415.660797119
98570894	148	248.6207122803	432.77243042	323.785644532	291.562164307
98570896	148	637.206604004	1367.410644532	844.422607422	770.464172364
98570914	145	821.6032714844	 	1189.608886719	1316.431640625
98570920	141	605.8102416993	 	635.377136231	556.268920899
98570923	141	390.0490722657	603.744750977	492.83569336	475.185974121
98571012	135	702.5552978516	1055.883300783	924.582824708	858.107788086
98571071	140	423.0763549805	 	 	 
98571272	140	362.1893615723	592.947875977	405.503448487	416.074798584
98571310	135	335.248046875	 	 	327.778198242
98571311	135	261.3678283693	539.477355957	360.872222901	273.313049317
98571355	132	650.8912353516	 	 	 
98571400	136	173.1170959473	315.894714356	194.52381897	176.338607788
98571407	136	991.3405151368	 	 	 
98571451	132	4302.802734375	 	 	3721.306884766
98571466	134	854.1505737305	 	 	697.274047852
98571605	136	363.4990234375	 	397.948730469	399.385040283
98571653	132	2857.9604492188	 	 	3808.147460938
98571669	134	847.5346069336	 	1183.911499024	1017.786621094
98571910	135	476.7695617676	 	635.890930176	495.75982666
98571911	135	421.9626464844	1369.853881836	545.151000977	433.459594727
98571917	135	886.6151733399	1697.372558594	1544.938964844	1113.370239258
98571963	134	278.5010986329	451.169525147	354.173797608	322.195983887
98571971	140	333.7806701661	720.222229004	595.080688477	527.320739746
98572171	120	714.6798095704	1171.459350586	933.557434083	814.715393067
98572173	120	785.5457153321	 	1164.642944336	1235.299194336
98572192	118	278.4921875	 	 	368.401947022
98572228	111	841.7341308594	 	 	1391.953735352
98572261	114	891.940612793	1409.109741211	1181.408081055	1088.408447266
98572266	114	370.8313903809	666.529907227	578.969360352	470.369323731
98572280	113	127.3875503541	 	 	137.601364136
98572283	113	402.8571166993	 	523.026123047	382.590576172
98572291	118	268.8838195801	469.559020996	424.956115723	312.621246338
98572348	119	446.9140930176	684.684265137	585.018127442	599.483215333
98572360	114	434.1020507813	756.082641602	517.32397461	451.419036865
98572362	114	756.8925170899	1394.481933594	999.357177735	860.879760743
98572368	114	763.7849731446	 	947.12878418	788.639892579
98572377	120	1014.7518920899	1372.62890625	1140.466186524	968.294433594
98572448	119	467.2756958008	 	746.511291504	655.183837891
98572908	116	977.0795898438	 	 	905.918457032
98572909	116	625.4667358399	591.608032227	716.909484864	693.629638672
98572910	115	639.4512939454	953.277282715	861.201477051	734.192138672
98572913	115	640.3900756836	1011.902465821	867.778869629	651.428283692
98572922	111	321.3141784668	637.64807129	446.114593506	405.832489014
98572926	111	800.2929077149	1062.547729493	880.076293946	750.65588379
98572927	111	473.9049987793	1107.545043946	456.079956055	502.143920899
98572928	111	1253.9423828125	 	 	 
98572965	114	1236.7377929688	 	 	752.536682129
98572980	113	66.2254409791	207.681549072	99.141784668	104.575782776
98572981	113	61.1998291016	124.897827149	104.974060059	92.545021057
98572983	113	123.9741210938	178.67578125	158.731140137	143.423004151
98572984	113	396.7199401856	632.15979004	446.047973633	391.755981446
98572997	118	443.2738952637	 	 	496.763519287
98573019	185	679.5810546875	1217.19897461	845.77923584	692.157653809
98573097	188	1157.1771240235	1880.211669922	1441.079711915	982.121276856
98573112	185	298.2535400391	358.077758789	399.114929199	403.760101319
98573116	185	255.4590301514	650.792907715	530.128723145	364.142364502
98573213	185	119.1235504151	289.94015503	193.126052857	184.49887085
98573411	185	798.8400878907	1203.154418946	1444.100708008	1111.100219727
98573530	187	448.8569335938	696.432861329	517.390808106	505.279296875
98573694	188	1555.1505126954	 	 	 
98573699	188	824.7233886719	 	 	 
98573892	188	826.2099609375	1013.867004395	1042.400634766	1041.375976563
98573894	188	1239.3763427735	 	 	790.435058594
98573943	189	284.8318786622	 	245.373046875	255.009033203
98573948	189	885.1713256836	 	 	 
98573955	182	333.2249755861	1123.915527344	385.104766846	284.312713623
98573956	182	523.8894042969	 	 	 
98573958	182	798.4849853516	 	 	1285.052368165
98573959	182	526.2828979493	652.665100098	768.334472657	652.567810059
98574009	166	117.6602630616	234.202346802	209.119735718	157.829269409
98574034	167	634.8889160157	 	1113.07800293	956.3180542
98574106	166	481.283782959	994.315917969	1056.942138672	499.160614014
98574202	166	102.5907287598	 	 	157.058746338
98574218	165	319.9929199219	429.172821045	448.205169678	438.447814942
98574296	168	553.3883666993	528.765808106	675.234069825	622.440246583
98574339	167	1614.6633300782	2041.580932618	2811.10131836	1733.224243165
98574399	168	809.1202392579	1064.299926759	992.419677735	897.761413575
98574415	165	535.9442138672	 	 	982.374450684
98574485	163	957.5600585938	1678.17565918	1096.956176759	1056.360229493
98574491	168	750.0844726563	892.943786622	822.496704102	828.017700196
98574498	168	1029.957397461	951.213867188	1302.471557618	1095.956176759
98574636	167	825.8192138672	1629.548339844	2369.726074219	1774.219116211
98574727	161	2013.4176025391	 	 	 
98574787	163	514.8397827149	1093.845214845	743.895019532	657.842834473
98574806	166	793.0323486329	 	1520.802734375	1152.065795899
98574900	166	98.7389144898	 	127.767448425	89.250961304
98574906	166	393.3505859375	329.104522705	436.537872315	348.451019287
98575006	126	1658.5244140625	 	 	 
98575036	127	244.8169555665	704.149963379	708.513305665	414.143920899
98575103	126	383.9996337891	596.384643555	460.473968506	392.649261475
98575113	125	642.8120117188	1104.027587891	738.61315918	774.872680665
98575128	121	1064.6807861329	2398.397949219	955.557800293	1075.032470704
98575150	122	1561.2497558594	 	2049.706298829	1566.517456055
98575157	122	1084.8312988282	 	1891.258422852	1553.992309571
98575175	130	863.552307129	1308.326538086	1187.022705079	956.703674317
98575180	123	526.6795043946	 	 	 
98575190	128	155.3851776125	227.774932861	228.89781189	203.107421875
98575197	128	311.184173584	472.932983399	358.106781006	363.447753907
98575220	121	628.7940673829	 	970.379821778	935.281066895
98575246	129	120.937789917	183.808029175	164.845626831	145.257919312
98575260	124	1628.1066894532	 	 	 
98575294	128	757.0219726563	727.13635254	776.376281739	550.078430176
98575317	125	1270.8022460938	 	 	 
98575331	127	406.5334472657	665.035705567	383.956237793	352.4921875
98575360	124	837.4807128907	 	 	888.794006348
98575368	124	977.7963867188	 	 	 
98575386	123	636.8526000977	1754.154907227	1022.606079102	951.764038086
98575403	126	321.1967163086	1424.910400391	780.785705567	654.903930665
98575404	126	239.8458251954	312.203277588	284.903656006	263.779510498
98575527	121	381.5831604004	 	 	 
98575623	121	973.0488891602	330.863525391	377.830749512	315.862243653
98575874	130	174.4116821291	213.671798706	183.016601563	194.589447022
98575918	125	297.6431884766	2274.543701172	923.764099122	631.359619141
98575940	129	630.0415039063	1748.841064454	957.625732422	908.43914795
98575942	129	485.7204284668	841.461730958	706.977783204	706.043762208
98575946	129	257.5982055665	414.480743408	324.48248291	286.333007813
98575989	123	538.8449707032	1551.153930665	653.205749512	675.917541504
98576059	172	654.9600219727	1823.804077149	924.599609375	560.206604004
98576062	174	1025.0457763672	 	 	 
98576112	175	599.2664184571	1176.918823243	962.276000977	844.49963379
98576118	175	594.846862793	470.80859375	363.959320069	370.434844971
98576136	177	743.4851684571	1269.05822754	987.986572266	900.886779786
98576244	179	563.9379272461	 	 	 
98576250	172	845.1092529297	 	 	 
98576283	173	653.4362182618	 	 	867.386169434
98576335	177	368.9968261719	1086.813232422	763.05078125	639.407409668
98576339	177	981.4203491211	 	 	 
98576346	179	842.8328857422	 	 	 
98576369	174	1843.4271240235	 	 	1492.700195313
98576416	175	846.4846801758	1622.659301758	532.075744629	534.268554688
98576421	171	928.3264160157	 	 	837.004638672
98576467	174	392.0066833497	464.445465088	415.423065186	390.706207276
98576509	176	392.2254028321	758.478088379	519.637390137	377.634368897
98576596	178	20.6091365814	34.371330261	26.684627533	23.566307068
98576600	176	644.7467651368	1210.883544922	980.606384278	946.597229004
98576631	177	521.7642211915	 	 	343.057769776
98576688	173	477.7485961915	903.006958008	778.341857911	763.098510743
98576930	177	686.4577026368	 	 	1040.924560547
98576946	179	209.7365570069	395.216522217	390.55545044	245.246246338
98576952	172	1497.1140136719	2734.29663086	2754.89819336	1870.97631836
98576964	174	1231.8787841797	 	1366.968139649	1435.398559571
98577088	193	1405.4862060547	 	 	 
98577114	195	1214.451538086	2058.944335939	1545.062866211	1120.805908204
98577151	192	739.7797851563	 	858.595947266	513.893005371
98577161	194	1492.0870361329	4929.431640625	2033.47253418	1281.701904297
98577162	194	435.3611450196	 	 	512.005432129
98577165	194	1011.517150879	3479.203125	1493.166503907	1136.721801758
98577169	194	841.3912963868	872.271484375	790.526184083	708.496643067
98577181	193	348.9556884766	 	 	 
98577184	193	1865.7587890625	 	 	 
98577217	195	517.4645385743	 	 	805.119262696
98577220	191	219.6524658204	 	302.997924805	240.500366211
98577226	191	763.7006835938	 	1339.604003907	799.659545899
98577252	192	1640.1824951172	 	 	1393.069458008
98577259	192	656.3841552735	 	1004.642639161	903.773620606
98577324	191	162.1860809327	219.911239624	187.301605225	184.173904419
98577327	191	252.4415130616	276.540527344	262.206634522	277.025939942
98577480	193	1338.6776123047	 	 	 
98577587	193	820.6480712891	 	 	1012.453491211
