AID	PTWGT3	PTWGT3_2
98573019	4130.020980826	3746.858600414
98573097	8495.522076548	7448.773069205
98573112	3728.743186067	3470.189931307
98573213	2876.475691044	2505.767754836
98573411	5738.697145708	5334.203284416
98573530	7335.330081937	6671.273860772
98573892	7973.870928139	6515.883626618
98573943	 	4386.238570351
98573955	4734.504059379	3805.808261662
98573956	4596.194305285	3945.661504345
98573959	5211.123758154	4153.899544899
98574034	 	3454.815694739
98574106	5909.434227098	5463.725608497
98574193	9270.333817349	8054.822929591
98574218	3585.835504828	3174.356694022
98574230	8687.454797507	7353.998320419
98574296	11211.767950746	10253.242206264
98574387	7705.405825651	7521.606964476
98574399	10594.939437503	9376.470197527
98574485	8871.383156789	8190.56121731
98574491	8298.39668384	7103.121164975
98574640	4301.565742833	3714.67436659
98574727	 	7231.597347861
98574787	9039.047798345	8049.397616055
98574806	 	10485.442074697
98574900	 	2094.972184986
98574906	1157.438314972	939.41830088
98574941	6973.825520636	6539.997931324
98575036	2348.275588252	1633.769526919
98575103	4471.389958697	4391.35584268
98575113	5608.95120463	5160.806887686
98575122	 	3794.467316091
98575157	 	7371.4047178
98575175	8810.570606067	7219.306135865
98575190	2425.180418231	2159.425101861
98575197	8620.426748211	7335.950005972
98575204	4200.240608672	4004.150660015
98575246	1103.820479631	935.695288072
98575317	 	7109.243701448
98575331	6078.449823391	5300.786197642
98575355	 	3722.51737847
98575384	8218.056861138	7501.809224728
98575386	2008.640414878	1753.747813346
98575403	8438.093687038	7739.093471678
98575623	10087.004341563	6197.53568455
98575808	5208.413056498	5158.870894836
98575874	4341.010455784	3764.524244728
98575902	4111.862153341	3774.59809739
98575918	4662.572259922	4451.762130251
98575946	2055.711267453	1621.029153255
98575948	1996.560250855	1710.158422414
98575954	 	3022.494219845
98576059	4886.728257767	4008.707882377
98576112	5315.264299851	5079.936880939
98576118	5315.264299851	5079.936880939
98576136	5201.839321404	4833.901173922
98576169	5933.446334758	6026.352079814
98576215	 	3472.878214619
98576250	 	4825.326980675
98576313	5600.880631392	5083.525112728
98576335	5201.839321404	4833.901173922
98576346	 	3103.238838384
98576348	3957.519362329	3891.085120238
98576416	3825.684649682	3518.553388651
98576467	 	3537.762752224
98576509	4176.837185573	3837.537496933
98576545	 	3209.828985001
98576596	5550.584841454	5651.580542651
98576600	5280.343124208	5046.561809318
98576637	4780.789008307	4196.49462609
98576688	5912.601039859	5895.273731803
98576946	3089.121954203	2967.139059298
98576952	5814.636588212	5286.97667844
98576964	 	6775.17343628
98576996	6527.841492755	6489.903792613
98577013	8653.448273538	8056.963473713
98577061	 	7631.925441832
98577114	7670.39832621	7438.788048029
98577151	 	5159.585966176
98577161	5080.278086344	5835.463054987
98577165	5188.013645999	5835.015437839
98577169	6628.973710993	6364.783679766
98577181	 	10120.026504041
98577226	 	6250.257875445
98577327	1222.899597375	1667.049047187
98577328	2709.361986009	2907.869335182
98577925	 	6223.408757394
98577954	7001.995754286	6538.642285442
98578043	6663.388017893	5933.078957811
98578079	17837.684985159	16185.540750436
98578101	 	2638.418209382
98578198	5981.189269237	5591.680677786
98578207	8377.910754594	7866.666013973
98578267	7197.395796276	6852.452975988
98578299	5586.753794761	5080.76086761
98578308	 	6908.304361328
98578316	 	3452.020803144
98578330	6510.540032489	5326.860484472
98578334	6910.746654099	5600.529960079
98578346	 	6196.940741352
98578348	7588.714278215	7063.377414877
98578381	4457.469181493	3794.518657869
98578397	 	9146.406715136
98578417	2289.193275051	1935.761809717
98578432	5784.035950017	4661.388515847
98578438	6091.310012512	4905.238320446
98578448	 	9136.789923237
98578495	5430.182627963	4913.450878594
98578548	7588.714278215	7063.377414877
98578582	 	4421.573282203
98578723	9031.639924259	9425.658801022
98578747	8080.993990382	7749.017804644
98578767	5438.105247811	5302.274636074
98578980	4702.958098978	4150.708419558
98579239	8835.975475625	8394.893125648
98579373	 	4569.697623328
98579930	 	5983.993667191
98579937	8319.812249202	7570.439450101
98579938	8613.685578086	7966.488158214
98579939	11186.113254599	10178.570044516
98579940	4259.446363449	3139.526416517
98579945	5194.697706498	4216.988503682
98579948	4950.689634156	4114.495913319
98579966	3335.244900436	3642.051899379
98579968	3017.783178906	3146.608683251
98579969	4226.421882255	4339.331660243
98579976	 	14805.209641725
98579979	 	9595.062388229
98579991	 	5471.750015509
98606027	6168.161717554	5483.452939356
98606822	890.530610461	915.821558524
98606929	8317.117519721	8200.652680694
98608876	8372.223200549	8084.194328294
98619063	8669.283535141	8341.301473249
98619068	 	4739.365364421
98619162	6425.339220374	6369.19182277
98619360	6425.339220374	6369.19182277
98619368	6918.137743608	6561.545218624
98619466	8205.033194606	8047.857084616
98619963	6243.400675293	6026.735022404
98619965	6425.339220374	6369.19182277
98619967	8308.699220372	8141.275827492
98636350	859.015342441	788.72340831
98646328	6039.700658936	5324.342349541
98646329	8083.03845869	8031.350632785
98676254	3968.153207937	3603.964956225
98676352	5179.792109597	4642.566629489
98676426	717.852014726	692.344654467
98676651	5179.792109597	4642.566629489
98676853	5179.792109597	4642.566629489
98710078	12009.252083706	11452.200682735
98710135	10443.602008909	9869.329981254
98710156	5074.328340893	4324.481272813
98710175	17006.75172747	15965.326859922
98710195	9502.293207122	9061.527543316
98710250	5074.328340893	4324.481272813
98710293	9487.587318985	8906.605765551
98710672	12009.252083706	11452.200682735
98710991	 	8906.605765551
98711077	5736.849092345	5407.833757794
98712214	4914.508078423	4111.768087429
98712216	8226.541001371	6973.200743754
98712218	9021.467521667	7741.38386813
98712247	2675.907599103	2602.730261751
98712295	3984.852987914	3887.494252448
98712941	1844.981073733	1699.301683713
98712942	9452.025541953	8618.300516645
98712973	8821.925493695	7979.061158064
98712976	5852.460138804	5404.712627664
98713033	8809.392037381	8322.670794144
98713204	 	1203.994658309
98713391	6405.924620853	6218.668048923
98713806	 	619.138050126
98713992	3935.648661014	2720.194583894
98714025	7075.90842957	6983.135684659
98714097	8208.136503435	8456.592486166
98714198	6915.210993097	7066.80569556
98714282	10852.271119751	8941.688389388
98714312	21799.995235115	22459.869743525
98714325	 	3272.376741991
98714380	9339.116246126	7877.954588231
98714481	10852.271119751	8941.688389388
98714888	7943.858357029	6619.309296724
98714928	7075.90842957	6983.135684659
98714991	12412.396054616	12811.220896825
98715023	 	1665.789790306
98715097	6802.073544951	6123.235310542
98715191	6802.073544951	6123.235310542
98715250	 	3147.835304562
98715258	2141.175896503	1945.207132417
98715263	12833.675161321	14609.342663503
98715983	5924.081824355	5825.928571211
98715986	4078.079420671	3997.523992826
98715994	6007.654229121	5469.238086929
98716010	8145.539258342	7414.472326106
98716054	5876.16379216	6159.330612647
98716066	7454.17364659	6785.157219792
98716117	6231.783409293	5674.977832519
98716165	7454.17364659	6785.157219792
98716167	4359.678504003	4021.340263402
98716229	3568.021339677	3519.373174639
98716251	3716.04854925	3658.015793182
98716390	2712.18458645	2767.376545175
98716423	3446.111247758	3474.191911399
98716827	3975.248889251	3913.168356335
98716897	1711.631259038	1695.245699004
98716976	683.025660001	637.688392657
98716978	821.387961422	749.374046212
98717163	7739.785585447	7552.20331975
98717263	 	2095.725375954
98717960	5939.038593845	4817.663701759
98718108	1816.350740251	1653.130023385
98718112	3158.625456255	3389.62400159
98718119	13773.243287315	12929.82553897
98718174	7079.37777691	6533.579345554
98718206	2606.109893777	2394.937230303
98718248	8681.232676561	8242.011708523
98718270	8070.81799504	7546.402643265
98718293	5791.057457432	5354.036709377
98718297	5791.057457432	5354.036709377
98718910	8059.849429727	7653.647071049
98718912	1371.713211152	1472.030181353
98718918	 	7309.9824
98718974	10976.047664055	10148.132414959
98718987	7292.161816696	7402.0326707
98718989	 	1583.888979841
98718998	6644.327674613	6170.335395194
98719270	14013.924513977	14326.976491026
98719277	14013.924513977	14326.976491026
98719932	2095.888288149	2077.376443348
98719935	2095.888288149	2077.376443348
99316152	 	5986.054187104
99374970	3311.194753723	3126.272899801
99374972	3058.19781745	2826.95618086
99374973	3058.19781745	2826.95618086
99374974	3311.194753723	3126.272899801
99500010	1056.20981635	998.586402731
99500087	 	8302.36981063
99500115	7402.23303672	6701.751474342
99500139	 	6967.219687063
99500183	 	7750.668684659
99500238	7502.368662262	6907.514423581
99500276	 	7271.869518892
99500417	 	1313.345913101
99500813	 	13126.26734977
99500857	5148.748777941	4318.259180956
99503707	5057.273325614	4680.526648736
99503801	5453.244947315	4498.350856742
99503838	7335.330081937	6671.273860772
99504049	7805.674863752	7147.505259518
99504100	1110.405874525	816.111052013
99504105	 	2104.010343606
99504144	8015.088250821	7229.068533468
99504205	1489.202585363	1092.991515501
99504420	13063.013182271	12210.705724829
99504520	8029.769097994	7231.597347861
99504703	1373.390504021	1062.383239895
99504720	8029.769097994	7231.597347861
99504849	8375.81685204	7742.280536115
99504905	1207.809834972	898.179808127
99504999	6441.9165	5881.6173
99506026	 	3662.13136719
99506149	2330.402284527	2328.035488114
99506263	4431.826147456	4321.512197169
99506266	5802.665499639	5351.111088876
99506342	 	2568.215971944
99506360	 	6026.352079814
99506578	 	8556.476981905
99506935	4868.442843518	4456.161408816
99506981	5343.213740235	5311.696753853
99507018	7916.245911871	7673.799630134
99507057	7001.995754286	6538.642285442
99507059	5574.111658695	5029.60205451
99507351	6992.716464559	6952.276562159
99507853	6286.890678015	5625.304897869
99507857	 	6162.761735548
99507859	6887.313654523	6567.927922753
99507981	7760.137619846	8124.317976248
99507986	7373.261362886	7957.12657832
99508077	16666.018101871	15339.251648129
99508120	9031.639924259	9425.658801022
99508327	 	9242.328984444
99508430	6034.542618187	4468.002203034
99508537	4926.288584846	3737.546141726
99508822	9031.639924259	9425.658801022
99540917	 	7380.755432152
99543908	5313.432245265	4839.533984994
99544087	 	9492.330693183
99544202	1373.390504021	1062.383239895
99546678	 	5879.745164486
99570022	4094.070687576	3843.214036153
99570091	7864.901490045	5927.111636653
99570192	 	8317.700800156
99570327	 	3478.237630123
99570390	6010.356154615	4671.798082186
99570393	6943.487217716	5735.904099919
99570398	 	7157.803900786
99570527	4212.632071051	3924.229551055
99570695	 	8317.700800156
99570725	3871.370180965	3764.007817324
99570726	1099.886540302	1033.597473561
99570891	6010.356154615	4671.798082186
99570920	4206.022969707	4357.057033989
99570997	6557.381923906	5468.961809603
99571065	6231.799440158	5633.632217891
99571111	6471.897416781	6138.402180822
99571157	13478.935019646	11837.598291642
99571170	 	4160.83391483
99571202	3404.623555358	2795.30258996
99571215	4691.153111113	4148.580552373
99571263	8038.130073416	6801.346172666
99571273	 	9177.788307175
99571301	2743.679789671	2403.091639777
99571316	3862.896436321	3705.263176677
99571353	 	17169.568852069
99571369	5225.55184299	4966.06937828
99571375	6084.80107022	5064.935233603
99571419	2799.852924385	2743.56158245
99571478	1993.448571424	2137.919427072
99571500	4492.343792057	3599.700428808
99571664	6056.410099075	5517.326173874
99571818	3368.449176782	3189.111040728
99571916	3223.52496895	2987.567577068
99571950	 	17170.885968282
99572042	7319.883024906	6230.57545392
99572110	5035.574859781	4808.19640523
99572221	3003.352169581	2696.061626237
99572227	5131.664857345	4546.063821818
99572228	5630.305459977	5168.802822814
99572263	4645.110704535	4650.398032463
99572272	5012.010521316	4833.107964327
99572277	6095.130849587	5847.328801601
99572283	1678.924291092	1459.948434368
99572288	728.026028967	614.5069587
99572317	3811.303373034	3777.627969974
99572326	3371.9067653	3059.733622302
99572347	6071.974812909	4816.853485397
99572367	 	5234.88116394
99572383	2211.997722966	2034.91484742
99572384	1751.832309102	1671.442570093
99572386	1074.574260581	889.826457835
99572389	1751.832309102	1671.442570093
99572392	4266.509189819	4556.915344588
99572465	5287.085344403	4752.224235311
99572467	5423.140062647	5325.931522176
99572569	4605.013192643	4659.220881615
99572643	7530.940866705	6442.735407589
99572662	5441.155964775	5022.25958616
99572875	3348.314761094	3412.054710058
99572924	2771.658941001	2557.311510315
99572925	 	3065.275488359
99572944	6071.974812909	4816.853485397
99572962	5367.143457664	5191.800119963
99572975	 	7200.467238411
99572983	 	2082.806865248
99572984	1890.51910279	1500.581720319
99572988	 	1431.196627788
99573014	3951.226719682	3686.977314383
99573036	5088.444357227	4773.183982426
99573038	 	9018.791741801
99573216	 	2797.27442608
99573251	4734.504059379	3805.808261662
99573253	 	4749.288438552
99573257	4342.084735471	3618.112670302
99573258	5224.649753208	4171.820357045
99573295	 	11863.77510199
99573314	3434.283745684	3016.921989245
99573316	5943.718060186	5586.700194891
99573394	8052.065750944	6809.562496886
99573433	1106.967579094	898.385808344
99573637	 	4467.811521683
99573691	9232.224192473	7922.49565057
99573692	 	6303.615253835
99573817	4949.56418864	4372.399903243
99573898	 	5343.323352191
99573944	 	6326.525718315
99573947	5135.305011828	5845.825824249
99573952	5166.307353482	4046.012926172
99573955	4342.084735471	3618.112670302
99573957	 	5142.36988601
99573958	4497.121356349	3691.037087072
99573959	4497.121356349	3691.037087072
99573992	8495.522076548	7448.773069205
99573998	 	11864.68519884
99573999	 	7204.127166722
99574097	 	8621.279171851
99574116	 	5199.131768689
99574118	 	1649.686947896
99574137	8175.269128424	6906.313405569
99574199	7229.430795166	6152.09936193
99574211	6255.535230281	4745.705063955
99574415	5757.53180223	5489.067234528
99574437	5339.633152137	4677.325103932
99574499	 	6542.768242747
99574615	4218.337945907	3865.250160113
99574644	8375.81685204	7742.280536115
99574686	9039.047798345	8049.397616055
99574729	9730.884949123	8362.126702808
99574804	774.980510932	549.772393342
99574808	1049.065830457	824.822050763
99574899	9414.555751149	7600.922495892
99574912	6261.633470826	4571.906749231
99575001	3874.11267081	3794.947194356
99575018	5451.091461968	5054.262298009
99575019	5431.95766115	4677.966932278
99575081	5342.39164296	5316.027149384
99575082	4297.959420117	4012.780542223
99575087	4297.959420117	4012.780542223
99575090	6180.483841267	5496.020435926
99575096	6657.169524777	6142.334479229
99575118	 	6491.853156947
99575131	4153.041590689	2681.809134528
99575134	4887.541676008	4310.911431704
99575153	 	7297.432101589
99575154	4078.682533124	3365.740178454
99575157	4541.684860761	3655.680142742
99575179	 	10473.283101589
99575185	5342.39164296	5316.027149384
99575186	5342.39164296	5316.027149384
99575216	6456.60303999	5852.539218754
99575236	 	4853.210818647
99575237	4790.748270192	3980.803689581
99575240	1589.158029569	1520.598743655
99575242	1662.731151283	1406.084189441
99575248	1996.560250855	1710.158422414
99575259	7366.801431974	7371.4047178
99575260	6152.683116038	5298.651123572
99575291	6284.019883152	5635.224428676
99575305	3805.661377143	3400.863533057
99575335	4357.861833532	3704.091196527
99575381	 	5600.804985492
99575400	4899.99908212	4908.259547653
99575405	3874.11267081	3794.947194356
99575473	8810.570606067	7219.306135865
99575529	 	1750.503225685
99575579	3778.803946113	2989.504397451
99575621	2544.659994964	2487.157111985
99575626	7495.717440494	6779.698853376
99575672	 	7272.551520579
99575805	8438.093687038	7739.093471678
99575871	5078.667320674	4391.755325928
99575879	3778.803946113	2989.504397451
99575903	3365.250019105	3159.974580528
99575930	 	7873.644421066
99575941	1928.096595492	1677.206940447
99575946	2005.152402817	1734.544443436
99575947	 	2039.870065152
99575949	2321.358297645	1884.13418529
99576007	 	3736.404180238
99576009	6010.988949479	5653.733834805
99576011	3565.270233839	3248.25207947
99576055	 	7343.099647609
99576112	3825.684649682	3518.553388651
99576146	2171.771763411	2149.19180699
99576168	5818.049983438	5153.997929895
99576206	5280.343124208	5046.561809318
99576343	2509.071555319	2555.072977441
99576347	 	2140.190688261
99576364	4428.859039158	4173.519270787
99576456	 	8255.537182948
99576466	3861.260904248	3708.618786086
99576542	 	2575.721722889
99576544	2951.514814901	2934.775795971
99576589	 	11476.147929274
99576705	3667.19688068	3372.789269374
99576818	5301.209316181	5274.217596541
99576843	2509.071555319	2555.072977441
99576912	 	3904.410481746
99576925	 	5127.608257921
99576938	4547.727390827	4246.442878275
99576947	 	2895.775282467
99576983	4686.20913945	4477.718522128
99577123	 	3309.988393384
99577127	 	2315.499625437
99577250	6627.704835912	6355.672445088
99577265	5822.470665706	5891.118668587
99577285	 	8252.789406928
99577322	2572.842581739	3502.968671452
99577358	 	5029.60205451
99577480	9210.519567766	10120.026504041
99577517	7923.627374716	7849.518273058
99577655	7387.620934846	7152.421699226
99577882	 	7620.832633866
99577923	1579.782665982	2182.380748932
99577988	7373.261362886	7957.12657832
99578019	5209.922692865	4532.020845726
99578031	 	6549.121777076
99578109	4416.706612078	4025.56660079
99578113	11841.145909861	8130.264426137
99578226	10635.811249881	10126.0787474
99578289	 	5242.749274906
99578303	 	2638.418209382
99578312	9698.423983299	7299.389410205
99578348	6680.683510679	5958.675530935
99578414	11841.145909861	8130.264426137
99578516	7338.32843887	5576.127167597
99578580	4884.744762678	4275.970409611
99578611	 	7601.012430407
99578729	903.041564715	888.793931879
99578742	 	6196.940741352
99578784	9676.974051764	5460.581757316
99578933	5784.035950017	4661.388515847
99578941	 	6407.184930877
99578944	 	9176.207991504
99579176	10872.281913487	10299.14494612
99579233	8012.068178516	7144.347686266
99579241	 	3200.616687335
99579242	3923.057267076	2981.293502884
99579249	5414.724739966	4854.138618989
99579266	3183.40965561	3322.415953864
99579270	13019.819490256	12373.58974928
99579273	9422.020968794	10488.644260785
99579277	10346.071123354	9454.630267317
99579291	4581.744940391	3952.720269624
99579294	4205.87837593	3893.251206317
99579335	8862.048274847	8237.758407816
99579337	 	5920.592048512
99579931	9481.890907341	9001.042680233
99579939	6111.481047231	5727.692754669
99579947	3684.224400791	2967.024905231
99579964	3335.244900436	3642.051899379
99579966	3335.244900436	3642.051899379
99579979	 	9454.630267317
99579981	9141.996982263	8237.277663695
99579987	 	8237.277663695
99579995	4327.14856698	4025.821945835
99579997	 	5471.330297466
99579998	5356.458106141	4714.770877046
99590150	 	6429.538725305
99590351	5852.889300509	5233.0727611
99606925	7633.90804426	7542.042543657
99614073	7994.918216486	6948.620317566
99614278	5241.322277468	4492.133040789
99614475	 	1558.165203082
99614970	7309.741407427	6524.522180203
99614971	 	5467.716057121
99619261	 	9426.35824395
99619364	11036.255251785	10958.425531886
99619460	7664.413808882	7114.07070065
99619860	10571.720010491	10253.290950528
99636350	5770.998027106	5446.550331841
99646121	7705.319820684	6558.350815362
99676124	 	5607.40790366
99676126	6260.92949005	5935.577567591
99676320	5839.649540947	5092.805743871
99676357	5179.792109597	4642.566629489
99676658	3497.294023104	3203.111685357
99676853	 	4002.4787061
99678179	 	5353.10090525
99678576	6709.43777801	6341.76135468
99678670	6709.43777801	6341.76135468
99678677	7846.661621169	7225.756207716
99678877	6510.311921152	6600.71113962
99678978	 	7452.968181274
99710018	10536.806009613	10166.772420776
99710038	10429.51826542	10051.082051716
99710050	8872.386082414	8686.609067049
99710084	 	1720.477114427
99710096	9502.293207122	9061.527543316
99710181	10026.848687365	9674.923877267
99710187	2495.596349026	2426.126541072
99710298	9487.587318985	8906.605765551
99710315	6955.474583533	6647.317306932
99710319	6137.240510079	5891.515774048
99710689	11599.022367844	11598.39647876
99710774	15840.913691357	15165.191295676
99711172	7882.40436445	7285.060697952
99711176	 	5139.53550699
99711177	1115.37904392	1066.71561072
99712041	10900.912278226	9972.116623811
99712172	5753.69001013	5289.88642563
99712176	5440.461182603	5050.089284012
99712216	8574.985033056	8026.790445043
99712217	8409.810929725	6363.654818304
99712218	5057.7214482	4345.410837249
99712240	7868.273236643	7174.707533334
99712242	 	15057.707166074
99712274	6189.409372682	5661.348612989
99712371	3768.267528084	3500.743474046
99712390	 	4159.25
99712394	3225.803932101	3133.005528128
99712901	27914.030161569	26501.739219956
99712902	 	19497.015492957
99712905	27914.030161569	26501.739219956
99712907	25849.557492701	24467.317949501
99713094	9504.514161003	9273.970074568
99713134	7658.111109488	7111.797614218
99713197	5513.217847154	5328.272750521
99713300	1138.385158158	783.365398867
99713392	7144.455748395	6827.601269363
99713400	831.615598317	574.786136702
99713934	6376.490552533	5895.290232693
99713999	6405.924620853	6218.668048923
99714126	 	6105.7703374
99714185	7943.858357029	6619.309296724
99714324	6268.137763731	6105.7703374
99714346	6167.022055469	6070.713116025
99714387	10852.271119751	8941.688389388
99714927	7006.505958637	6739.619796699
99714942	4669.817546747	4707.869588546
99715029	5333.058900136	4954.444218391
99715095	5011.277321977	4666.552180592
99715258	4420.315471528	4102.171612952
99715286	5924.081824355	5825.928571211
99715352	4127.552525405	3848.771256735
99715357	3581.073165932	3355.591655547
99715358	1752.405165215	1548.386025239
99715365	6838.335181889	7707.67931926
99715932	11115.32978292	9160.473105078
99715933	10266.046138987	8283.428085173
99715934	11115.32978292	9160.473105078
99715939	6484.340555538	6201.431722212
99715954	 	1672.79496983
99715958	3184.942836785	2893.528898397
99715985	3341.478429966	3271.511985999
99716062	4210.719527427	3969.714810799
99716092	6428.791011568	6203.50428377
99716186	9089.946926561	8559.133973248
99716235	6902.365660809	6309.568953638
99716258	6284.266421411	6116.972298734
99716285	7322.439749871	6740.59908383
99716352	3716.04854925	3658.015793182
99716360	5100.234045977	4802.402846407
99716369	4437.823914971	4085.194731985
99716892	1707.105247152	1760.079880066
99716902	4981.956889816	4664.037190457
99716903	4981.956889816	4664.037190457
99716905	5337.20693054	4878.831024647
99716929	3975.248889251	3913.168356335
99716958	3716.04854925	3658.015793182
99716970	641.408712905	593.260837606
99716971	613.709315732	559.466333003
99716979	762.537182017	702.548867255
99717365	7898.38936637	7633.431725848
99717366	7414.497833359	7497.560132094
99717861	6065.30225579	4170.680400634
99717911	7368.021528371	7591.047739127
99717915	8534.727883476	8782.253932658
99717916	 	9512.48544249
99717917	8783.437850133	9281.287417722
99717919	7068.622390414	6594.65325559
99718014	8123.926512536	9185.728912244
99718015	8123.926512536	9185.728912244
99718016	3397.823999784	3627.647475941
99718018	3397.823999784	3627.647475941
99718041	7418.426538395	7865.739617286
99718043	7116.979195707	6833.28931096
99718088	 	1174.475069427
99718222	17400.067992507	16334.558114328
99718305	2606.109893777	2394.937230303
99718310	4686.703227094	5215.143152292
99718363	5252.348759372	5354.966376311
99718423	2425.990857826	2164.632108672
99718845	7116.979195707	6833.28931096
99718889	6034.888449187	6152.794933284
99718925	18123.259090275	17371.187439459
99718944	6222.277970456	5889.557461319
99719378	15834.837005818	15991.22950773
99719930	2095.888288149	2077.376443348
99719939	 	3205.619253659
99719976	16505.538634421	18407.364556674
