AID	AH_RAW	PVTPCT3	PVTSTD3C	PVTSTD3L	PVTPCT1C	PVTPCT1L	PVTSTD1
94578891	76	68	107	109	48	47	99
94578899	84	94	118	119	77	76	111
94578910	73	50	103	105	43	41	97
94578921	52	5	75	78	11	10	81
94578943	73	50	103	105	73	72	110
94578966	64	28	91	93	32	31	93
94578984	78	75	110	111	72	71	109
94579174	62	23	89	91	25	24	89
94579176	69	38	98	100	27	26	91
94579179	74	56	104	106	32	31	93
94579231	70	39	99	101	 	 	 
94579232	77	71	108	110	61	60	104
94579262	68	36	96	98	66	65	107
94579290	65	30	93	95	18	17	87
94579291	85	96	119	120	31	30	91
94579292	60	17	86	88	 	 	 
94579294	64	28	91	93	44	42	96
94579295	87	100	122	123	81	80	112
94579296	996	996	996	996	58	 	103
94579375	81	85	114	115	64	63	106
94579941	75	63	106	107	66	65	107
94579944	84	94	118	119	100	99	125
94579945	74	56	104	106	91	90	117
94579946	79	79	111	113	 	 	 
94579962	74	56	104	106	19	18	87
94579997	74	56	104	106	59	57	102
94579998	75	63	106	107	39	38	96
94590253	55	8	79	82	5	5	77
94590955	78	75	110	111	39	38	96
94593905	74	56	104	106	63	62	105
94614472	64	28	91	93	 	 	 
94614679	60	17	86	88	14	13	83
94614976	85	96	119	120	97	96	126
94619063	75	63	106	107	75	73	109
94619167	79	79	111	113	41	39	95
94619262	80	82	112	114	51	50	99
94619266	77	71	108	110	26	25	92
94619369	83	91	116	118	100	100	127
94619466	81	85	114	115	62	61	105
94619467	86	98	120	121	98	98	131
94619469	79	79	111	113	45	44	98
94619867	58	13	83	86	95	94	121
94619869	86	98	120	121	99	99	123
94619963	82	88	115	116	92	91	122
94619964	76	68	107	109	73	72	110
94636354	69	38	98	100	 	 	 
94676322	80	82	112	114	 	 	 
94676422	996	996	996	996	3	 	66
94676623	996	996	996	996	38	 	96
94676728	59	15	85	87	2	2	62
94676929	63	25	90	92	47	46	99
94678273	74	56	104	106	89	88	117
94678379	76	68	107	109	71	70	109
94710033	83	91	116	118	77	76	112
94710139	86	98	120	121	97	97	127
94710238	58	13	83	86	63	62	105
94710239	83	91	116	118	94	94	121
94710376	64	28	91	93	28	27	90
94710389	58	13	83	86	6	6	83
94710390	85	96	119	120	88	87	117
94710392	77	71	108	110	90	89	118
94710450	52	5	75	78	6	6	80
94710871	80	82	112	114	77	76	112
94710883	79	79	111	113	74	73	110
94710937	75	63	106	107	48	47	97
94710974	83	91	116	118	64	63	105
94710989	74	56	104	106	73	72	110
94710994	86	98	120	121	92	91	121
94710998	67	35	95	97	28	27	90
94710999	65	30	93	95	89	88	117
94711176	75	63	106	107	95	94	123
94711177	83	91	116	118	100	100	134
94711266	82	88	115	116	78	77	112
94711862	74	56	104	106	 	 	 
94711973	80	82	112	114	16	15	86
94711974	79	79	111	113	91	91	119
94712047	74	56	104	106	51	50	98
94712211	66	33	94	96	32	31	91
94712218	78	75	110	111	48	47	98
94712341	65	30	93	95	57	56	101
94712396	63	25	90	92	95	94	123
94712917	73	50	103	105	55	54	102
94712942	73	50	103	105	58	56	103
94712975	60	17	86	88	5	4	76
94712990	64	28	91	93	58	56	103
94712991	63	25	90	92	40	38	95
94712998	64	28	91	93	38	37	94
94713301	57	11	82	84	21	20	87
94713603	58	13	83	86	34	32	93
94713936	80	82	112	114	96	96	127
94714020	78	75	110	111	62	60	103
94714022	62	23	89	91	52	51	99
94714085	71	41	100	102	78	77	112
94714088	82	88	115	116	44	42	96
94714117	67	35	95	97	11	10	84
94714180	80	82	112	114	91	90	120
94714231	55	8	79	82	14	14	84
94714237	34	1	52	55	2	2	65
94714242	76	68	107	109	97	96	124
94714244	70	39	99	101	46	45	97
94714245	72	45	102	104	11	10	84
94714310	43	1	64	67	3	2	66
94714394	79	79	111	113	85	85	116
94714398	63	25	90	92	6	5	81
94714681	79	79	111	113	53	51	100
94714934	84	94	118	119	98	97	125
94714990	62	23	89	91	71	70	109
94715025	996	996	996	996	32	 	91
94715123	56	10	81	83	1	1	62
94715254	69	38	98	100	45	44	96
94715257	60	17	86	88	16	16	86
94715393	996	996	996	996	67	 	107
94715922	66	33	94	96	14	13	84
94715954	56	10	81	83	23	22	88
94715955	85	96	119	120	62	61	104
94715980	74	56	104	106	71	70	109
94715981	59	15	85	87	35	34	93
94715982	56	10	81	83	6	6	82
94715987	76	68	107	109	45	44	96
94715994	54	7	78	81	5	5	77
94716011	72	45	102	104	75	74	111
94716068	78	75	110	111	85	85	116
94716095	65	30	93	95	16	15	84
94716153	55	8	79	82	5	5	77
94716192	66	33	94	96	36	34	93
94716217	79	79	111	113	68	67	107
94716257	75	63	106	107	19	18	86
94716265	64	28	91	93	15	14	85
94716281	83	91	116	118	6	6	81
94716290	67	35	95	97	36	35	93
94716293	73	50	103	105	13	12	83
94716315	996	996	996	996	95	 	123
94716358	73	50	103	105	49	48	99
94716627	72	45	102	104	47	45	97
94716663	79	79	111	113	26	25	89
94716893	65	30	93	95	6	5	79
94716975	46	1	67	70	4	3	71
94716976	83	91	116	118	93	93	121
94716987	75	63	106	107	73	72	110
94717262	63	25	90	92	25	24	90
94717461	86	98	120	121	89	88	118
94718027	68	36	96	98	41	40	95
94718105	996	996	996	996	41	 	95
94718125	84	94	118	119	64	63	105
94718180	51	4	74	77	5	4	74
94718194	67	35	95	97	 	 	 
94718211	63	25	90	92	34	33	92
94718249	80	82	112	114	100	100	137
94718273	78	75	110	111	54	53	101
94718277	62	23	89	91	36	35	93
94718284	72	45	102	104	18	17	85
94718329	64	28	91	93	30	29	91
94718342	75	63	106	107	51	50	98
94718393	68	36	96	98	56	55	102
94718485	57	11	82	84	5	4	75
94718687	49	3	71	74	2	2	66
94718888	52	5	75	78	29	28	90
94718944	71	41	100	102	59	57	102
94718971	74	56	104	106	52	51	100
94718987	62	23	89	91	14	13	84
94718998	55	8	79	82	39	38	94
94719270	62	23	89	91	64	63	106
94719279	75	63	106	107	89	88	118
94719932	78	75	110	111	33	32	92
94719933	52	5	75	78	44	42	96
94719934	62	23	89	91	5	4	74
94719935	64	28	91	93	92	92	119
94719936	65	30	93	95	6	5	81
94719978	75	63	106	107	56	55	102
95316359	78	75	110	111	30	29	91
95316851	62	23	89	91	99	99	132
95374971	77	71	108	110	54	53	100
95374972	80	82	112	114	90	89	119
95374973	80	82	112	114	56	55	102
95374975	87	100	122	123	83	83	115
95500036	76	68	107	109	78	77	111
95500235	76	68	107	109	34	33	94
95500280	75	63	106	107	82	81	113
95500332	85	96	119	120	89	88	118
95500377	53	6	77	79	62	61	105
95500710	74	56	104	106	64	63	106
95500815	48	2	70	73	16	15	84
95500839	80	82	112	114	86	85	115
95501960	58	13	83	86	29	28	91
95504188	82	88	115	116	68	67	108
95504481	77	71	108	110	67	66	107
95504484	81	85	114	115	63	62	105
95504487	75	63	106	107	88	87	118
95504608	76	68	107	109	92	91	121
95504620	71	41	100	102	42	40	97
95504707	81	85	114	115	 	 	 
95504709	81	85	114	115	98	97	124
95504902	85	96	119	120	100	100	135
95504947	84	94	118	119	92	92	119
95506022	64	28	91	93	38	37	94
95506098	56	10	81	83	7	6	77
95506124	60	17	86	88	0	0	54
95506154	84	94	118	119	91	90	116
95506174	65	30	93	95	49	48	100
95506181	87	100	122	123	29	28	91
95506202	68	36	96	98	26	25	89
95506230	79	79	111	113	66	65	105
95506309	56	10	81	83	27	26	90
95506395	64	28	91	93	24	23	89
95506426	33	1	50	54	0	0	14
95506482	83	91	116	118	99	99	124
95506680	86	98	120	121	90	90	120
95506684	66	33	94	96	20	18	90
95506926	75	63	106	107	88	87	118
95507059	73	50	103	105	45	44	99
95507158	996	996	996	996	33	 	94
95507311	73	50	103	105	33	32	94
95507914	66	33	94	96	37	36	95
95508034	996	996	996	996	73	 	109
95508271	84	94	118	119	99	99	123
95508323	62	23	89	91	10	9	80
95508339	82	88	115	116	59	58	103
95508931	996	996	996	996	95	 	121
95508984	996	996	996	996	20	 	86
95540910	83	91	116	118	86	85	116
95543606	75	63	106	107	77	76	111
95544983	76	68	107	109	65	64	106
95544985	76	68	107	109	54	53	102
95548074	76	68	107	109	47	45	98
95548969	81	85	114	115	42	41	97
95570097	60	17	86	88	25	24	89
95570121	85	96	119	120	89	88	117
95570123	82	88	115	116	78	77	112
95570184	82	88	115	116	84	83	115
95570294	996	996	996	996	15	 	86
95570299	74	56	104	106	25	24	91
95570326	76	68	107	109	51	50	98
95570353	77	71	108	110	93	93	117
95570376	74	56	104	106	 	 	 
95570450	63	25	90	92	17	16	85
95570588	83	91	116	118	80	79	113
95570621	58	13	83	86	40	38	95
95570692	74	56	104	106	60	59	104
95570852	57	11	82	84	1	1	62
95571018	74	56	104	106	65	64	106
95571100	76	68	107	109	78	76	111
95571112	83	91	116	118	85	84	114
95571160	73	50	103	105	39	37	96
95571204	84	94	118	119	86	85	117
95571306	65	30	93	95	25	24	88
95571316	84	94	118	119	75	73	109
95571319	83	91	116	118	86	85	117
95571601	71	41	100	102	38	37	95
95571657	84	94	118	119	31	29	93
95571669	78	75	110	111	76	74	110
95571674	43	1	64	67	 	 	 
95571679	72	45	102	104	82	81	113
95571708	67	35	95	97	60	59	104
95571819	75	63	106	107	97	97	124
95571877	52	5	75	78	22	20	90
95571913	74	56	104	106	70	69	109
95572073	996	996	996	996	54	 	102
95572078	67	35	95	97	31	29	91
95572102	85	96	119	120	96	96	125
95572107	76	68	107	109	81	80	113
95572108	74	56	104	106	75	74	110
95572111	79	79	111	113	64	63	106
95572115	73	50	103	105	62	61	105
95572206	86	98	120	121	89	88	117
95572224	62	23	89	91	42	41	95
95572227	58	13	83	86	43	42	95
95572285	53	6	77	79	18	17	85
95572289	75	63	106	107	71	70	109
95572291	78	75	110	111	81	80	113
95572306	77	71	108	110	 	 	 
95572316	82	88	115	116	85	84	115
95572318	70	39	99	101	 	 	 
95572329	57	11	82	84	15	14	85
95572376	996	996	996	996	92	 	122
95572386	82	88	115	116	77	76	111
95572398	58	13	83	86	6	6	79
95572402	85	96	119	120	78	77	111
95572405	79	79	111	113	98	97	124
95572443	63	25	90	92	17	16	85
95572804	58	13	83	86	23	21	90
95572847	64	28	91	93	6	5	77
95572872	58	13	83	86	16	15	84
95572876	996	996	996	996	58	 	103
95572903	82	88	115	116	83	82	114
95572917	76	68	107	109	60	59	104
95572921	63	25	90	92	15	14	85
95572925	74	56	104	106	72	71	109
95572927	85	96	119	120	16	15	87
95572981	63	25	90	92	5	5	74
95572982	82	88	115	116	57	56	101
95572984	74	56	104	106	78	77	112
95572985	996	996	996	996	25	 	90
95573031	65	30	93	95	16	15	84
95573193	79	79	111	113	67	66	107
95573219	73	50	103	105	56	55	102
95573230	996	996	996	996	48	 	100
95573233	83	91	116	118	95	95	122
95573293	68	36	96	98	 	 	 
95573294	77	71	108	110	77	76	111
95573333	75	63	106	107	47	46	99
95573407	46	1	67	70	5	5	74
95573412	78	75	110	111	66	65	107
95573415	85	96	119	120	94	94	120
95573618	58	13	83	86	6	6	80
95573921	50	3	73	75	5	5	74
95573939	82	88	115	116	55	54	102
95573949	64	28	91	93	44	42	97
95573950	69	38	98	100	27	26	90
95573951	68	36	96	98	28	27	93
95573954	82	88	115	116	96	95	124
95573956	76	68	107	109	20	19	88
95573957	77	71	108	110	80	79	113
95573958	77	71	108	110	20	19	87
95573994	75	63	106	107	69	68	108
95574031	58	13	83	86	16	15	85
95574234	74	56	104	106	22	21	87
95574295	60	17	86	88	39	37	96
95574333	79	79	111	113	40	39	97
95574408	81	85	114	115	54	53	102
95574415	82	88	115	116	80	79	113
95574502	79	79	111	113	82	81	114
95574503	68	36	96	98	92	91	122
95574529	76	68	107	109	72	71	109
95574591	76	68	107	109	34	32	94
95574604	84	94	118	119	83	82	115
95574608	83	91	116	118	91	91	119
95574615	57	11	82	84	26	25	89
95574617	62	23	89	91	67	66	107
95574638	58	13	83	86	51	50	101
95574733	52	5	75	78	6	5	79
95574745	54	7	78	81	12	11	86
95574790	74	56	104	106	39	38	96
95574804	77	71	108	110	99	99	121
95574839	58	13	83	86	27	26	92
95574937	62	23	89	91	18	17	87
95574944	75	63	106	107	73	72	110
95574998	51	4	74	77	 	 	 
95575014	78	75	110	111	81	80	113
95575018	81	85	114	115	95	95	125
95575026	69	38	98	100	64	63	106
95575029	51	4	74	77	8	7	78
95575031	69	38	98	100	67	66	107
95575062	77	71	108	110	49	47	100
95575073	81	85	114	115	13	13	83
95575081	50	3	73	75	6	5	77
95575100	77	71	108	110	 	 	 
95575122	46	1	67	70	2	2	62
95575134	75	63	106	107	76	74	110
95575153	64	28	91	93	14	13	86
95575166	78	75	110	111	46	45	99
95575181	64	28	91	93	18	17	88
95575203	62	23	89	91	71	70	107
95575206	59	15	85	87	80	79	113
95575211	75	63	106	107	95	95	125
95575222	76	68	107	109	90	89	120
95575241	84	94	118	119	 	 	 
95575243	85	96	119	120	97	96	121
95575244	85	96	119	120	72	71	110
95575255	71	41	100	102	55	54	102
95575259	57	11	82	84	26	25	90
95575294	65	30	93	95	50	48	99
95575309	80	82	112	114	27	26	92
95575313	66	33	94	96	72	71	109
95575319	65	30	93	95	13	13	83
95575322	74	56	104	106	93	93	122
95575329	64	28	91	93	53	52	101
95575331	69	38	98	100	36	34	95
95575337	85	96	119	120	79	78	112
95575351	70	39	99	101	56	55	102
95575357	63	25	90	92	36	35	95
95575377	86	98	120	121	97	97	127
95575379	86	98	120	121	100	100	125
95575386	68	36	96	98	27	26	91
95575404	77	71	108	110	41	40	95
95575426	82	88	115	116	98	98	131
95575461	61	20	87	90	5	4	73
95575462	83	91	116	118	93	93	122
95575621	77	71	108	110	79	78	112
95575628	80	82	112	114	30	29	93
95575678	84	94	118	119	90	89	120
95575805	80	82	112	114	90	90	120
95575825	52	5	75	78	5	5	77
95575860	86	98	120	121	74	73	111
95575940	80	82	112	114	29	28	90
95575941	64	28	91	93	87	86	117
95575945	56	10	81	83	35	34	93
95575946	55	8	79	82	44	43	98
95575982	74	56	104	106	38	37	95
95575985	80	82	112	114	83	82	114
95576034	62	23	89	91	12	11	82
95576037	60	17	86	88	4	3	70
95576039	64	28	91	93	44	42	97
95576041	1	0	8	10	41	40	97
95576052	85	96	119	120	92	92	122
95576064	83	91	116	118	84	84	115
95576091	0	0	7	9	69	68	108
95576114	82	88	115	116	84	83	115
95576115	79	79	111	113	78	76	111
95576158	82	88	115	116	76	75	111
95576236	69	38	98	100	6	5	79
95576262	87	100	122	123	80	79	113
95576307	82	88	115	116	72	71	109
95576323	73	50	103	105	35	34	93
95576363	77	71	108	110	83	82	114
95576414	85	96	119	120	99	99	130
95576435	77	71	108	110	68	66	107
95576447	62	23	89	91	24	22	90
95576471	85	96	119	120	77	76	111
95576482	87	100	122	123	39	37	96
95576519	82	88	115	116	65	63	105
95576759	80	82	112	114	49	48	100
95576763	75	63	106	107	82	81	114
95576814	85	96	119	120	97	96	120
95576815	996	996	996	996	33	 	94
95576817	82	88	115	116	80	79	113
95576841	59	15	85	87	5	5	74
95576852	82	88	115	116	85	84	115
95576898	2	0	10	11	41	40	97
95576904	63	25	90	92	10	9	81
95577054	58	13	83	86	32	31	94
95577061	82	88	115	116	94	94	120
95577129	86	98	120	121	90	89	118
95577224	82	88	115	116	78	77	112
95577227	63	25	90	92	53	52	101
95577228	86	98	120	121	93	93	122
95577267	74	56	104	106	67	66	106
95577321	84	94	118	119	82	81	113
95577363	79	79	111	113	76	74	110
95577783	80	82	112	114	37	36	96
95577862	73	50	103	105	49	48	100
95577884	74	56	104	106	62	61	105
95577923	84	94	118	119	81	80	113
95577926	85	96	119	120	100	100	128
95577928	84	94	118	119	94	93	122
95578006	63	25	90	92	19	18	86
95578046	80	82	112	114	12	11	82
95578083	60	17	86	88	22	21	89
95578106	61	20	87	90	14	13	84
95578109	70	39	99	101	93	92	116
95578113	81	85	114	115	84	84	115
95578126	76	68	107	109	70	68	107
95578148	87	100	122	123	90	89	120
95578195	66	33	94	96	11	10	81
95578196	996	996	996	996	65	 	106
95578206	56	10	81	83	13	13	83
95578218	61	20	87	90	31	30	91
95578234	996	996	996	996	48	 	99
95578307	55	8	79	82	13	12	82
95578380	53	6	77	79	11	10	81
95578413	60	17	86	88	26	25	91
95578486	77	71	108	110	52	51	101
95578614	79	79	111	113	24	23	91
95578642	74	56	104	106	55	54	102
95578685	78	75	110	111	12	11	82
95578687	1	0	8	10	6	5	76
95578741	83	91	116	118	94	93	118
95578818	64	28	91	93	68	66	107
95578886	1	0	8	10	23	22	88
95578894	76	68	107	109	68	67	108
95578911	55	8	79	82	 	 	 
95578939	62	23	89	91	 	 	 
95578948	65	30	93	95	75	74	109
95578963	996	996	996	996	41	 	97
95578995	63	25	90	92	 	 	 
95579175	85	96	119	120	70	68	107
95579178	74	56	104	106	60	59	104
95579232	67	35	95	97	 	 	 
95579234	65	30	93	95	83	82	114
95579237	66	33	94	96	29	28	92
95579245	72	45	102	104	47	45	97
95579263	77	71	108	110	92	92	122
95579266	86	98	120	121	69	67	106
95579269	76	68	107	109	49	47	100
95579276	74	56	104	106	42	41	97
95579293	75	63	106	107	75	73	110
95579332	65	30	93	95	 	 	 
95579379	63	25	90	92	34	32	94
95579931	78	75	110	111	65	63	105
95579936	74	56	104	106	41	40	97
95579937	53	6	77	79	16	15	84
95579941	60	17	86	88	18	16	89
95579943	77	71	108	110	48	47	99
95579944	72	45	102	104	62	61	105
95579947	66	33	94	96	50	49	100
95579960	68	36	96	98	52	51	101
95579962	80	82	112	114	 	 	 
95579978	73	50	103	105	82	81	114
95579982	77	71	108	110	69	68	108
95579986	65	30	93	95	25	24	89
95579989	84	94	118	119	90	90	120
95579994	75	63	106	107	84	84	115
95593009	81	85	114	115	47	46	99
95593101	77	71	108	110	31	29	93
95593202	61	20	87	90	48	47	99
95593302	66	33	94	96	5	5	74
95593907	75	63	106	107	6	6	76
95614178	76	68	107	109	29	28	91
95619165	84	94	118	119	97	97	122
95619167	58	13	83	86	99	99	120
95619465	80	82	112	114	88	87	117
95619962	82	88	115	116	82	81	114
95624976	68	36	96	98	9	9	81
95646127	78	75	110	111	55	54	102
95676153	1	0	8	10	41	40	97
95676729	62	23	89	91	96	95	125
95676822	85	96	119	120	100	100	125
95678073	86	98	120	121	94	94	123
95678077	74	56	104	106	90	90	120
95678275	77	71	108	110	38	37	96
95710081	78	75	110	111	11	11	85
95710117	76	68	107	109	89	88	117
95710158	60	17	86	88	6	6	80
95710214	49	3	71	74	5	5	76
95710236	69	38	98	100	48	46	97
95710254	57	11	82	84	23	22	88
95710285	68	36	96	98	14	13	83
95710480	75	63	106	107	74	73	110
95710552	53	6	77	79	5	5	76
95710589	52	5	75	78	12	11	82
95710977	59	15	85	87	10	9	82
95710984	63	25	90	92	15	14	84
95711267	86	98	120	121	78	77	112
95711366	 	 	 	 	93	 	121
95711369	83	91	116	118	97	97	122
95711964	78	75	110	111	66	65	106
95711978	76	68	107	109	52	51	100
95712176	56	10	81	83	29	27	90
95712290	52	5	75	78	48	47	97
95712297	76	68	107	109	81	80	114
95712312	76	68	107	109	62	61	104
95712317	72	45	102	104	51	50	98
95712342	60	17	86	88	21	20	87
95712398	61	20	87	90	36	35	93
95712913	73	50	103	105	45	44	96
95712917	64	28	91	93	56	54	101
95712945	68	36	96	98	6	5	79
95712992	 	 	 	 	40	 	95
95713308	1	0	8	10	46	45	98
95713335	74	56	104	106	51	50	99
95713806	49	3	71	74	5	5	77
95714010	74	56	104	106	32	31	91
95714020	87	100	122	123	67	66	107
95714098	70	39	99	101	56	54	100
95714226	75	63	106	107	43	42	96
95714230	73	50	103	105	60	59	104
95714281	79	79	111	113	86	85	116
95714322	76	68	107	109	77	76	112
95714334	58	13	83	86	25	24	89
95714483	62	23	89	91	51	50	99
95714841	74	56	104	106	53	51	100
95714886	65	30	93	95	52	51	101
95714890	65	30	93	95	32	31	91
95714891	73	50	103	105	48	47	97
95714924	86	98	120	121	93	93	121
95715028	996	996	996	996	39	 	94
95715097	78	75	110	111	78	77	112
95715229	47	2	69	72	2	2	65
95715323	56	10	81	83	5	4	76
95715327	62	23	89	91	29	28	90
95715358	74	56	104	106	72	71	109
95715359	79	79	111	113	6	6	83
95715368	63	25	90	92	51	50	99
95715393	85	96	119	120	91	90	119
95715395	73	50	103	105	20	19	87
95715924	41	1	61	64	1	1	57
95715935	78	75	110	111	34	33	92
95715937	85	96	119	120	94	93	123
95715952	85	96	119	120	97	97	122
95715983	75	63	106	107	80	79	113
95715986	68	36	96	98	49	48	98
95715988	81	85	114	115	65	64	105
95716028	68	36	96	98	35	34	93
95716087	80	82	112	114	91	90	119
95716098	62	23	89	91	 	 	 
95716099	56	10	81	83	23	22	88
95716130	78	75	110	111	44	42	96
95716150	52	5	75	78	6	6	83
95716191	73	50	103	105	60	59	104
95716211	59	15	85	87	6	6	80
95716214	75	63	106	107	37	36	93
95716234	84	94	118	119	57	56	101
95716238	73	50	103	105	6	6	81
95716292	2	0	10	11	44	42	97
95716339	70	39	99	101	42	41	95
95716862	75	63	106	107	51	50	99
95716882	1	0	8	10	53	51	99
95716891	72	45	102	104	34	33	92
95716901	72	45	102	104	83	82	115
95716903	78	75	110	111	74	73	110
95716904	70	39	99	101	42	41	95
95716906	83	91	116	118	53	52	101
95716932	996	996	996	996	53	 	99
95716970	76	68	107	109	68	67	107
95716973	78	75	110	111	95	95	122
95716975	79	79	111	113	76	76	112
95716976	74	56	104	106	49	48	98
95717168	78	75	110	111	90	89	118
95717268	82	88	115	116	84	83	115
95717362	67	35	95	97	56	55	102
95717364	83	91	116	118	46	45	97
95717368	71	41	100	102	66	65	107
95717469	58	13	83	86	20	19	86
95717861	62	23	89	91	20	19	86
95717914	61	20	87	90	64	63	105
95717916	78	75	110	111	88	87	117
95717919	74	56	104	106	79	78	112
95717951	72	45	102	104	14	14	84
95717957	75	63	106	107	82	81	114
95718107	77	71	108	110	70	70	109
95718187	996	996	996	996	28	 	90
95718215	50	3	73	75	4	4	73
95718216	52	5	75	78	18	17	85
95718296	55	8	79	82	72	71	109
95718313	77	71	108	110	46	45	97
95718387	26	1	41	44	27	26	89
95718482	61	20	87	90	44	42	96
95718486	62	23	89	91	25	24	89
95718684	75	63	106	107	39	38	94
95718886	74	56	104	106	34	33	92
95718900	74	56	104	106	24	23	88
95718908	55	8	79	82	4	4	71
95718918	77	71	108	110	83	83	115
95718925	67	35	95	97	51	50	98
95718926	76	68	107	109	 	 	 
95718971	67	35	95	97	59	58	103
95719270	58	13	83	86	28	27	90
95719279	59	15	85	87	10	9	82
95719930	76	68	107	109	36	35	93
95719932	55	8	79	82	 	 	 
95719935	0	0	7	9	24	23	88
95719936	61	20	87	90	36	35	93
95719937	55	8	79	82	41	40	95
95719973	72	45	102	104	42	40	96
95719975	58	13	83	86	36	35	93
95719977	65	30	93	95	57	56	101
96316056	50	3	73	75	53	51	99
96316155	51	4	74	77	42	41	95
96316353	74	56	104	106	46	45	98
96316453	55	8	79	82	5	5	77
96374972	78	75	110	111	90	89	118
96374974	86	98	120	121	57	56	102
96374975	75	63	106	107	72	72	109
96374976	83	91	116	118	95	94	121
96374977	71	41	100	102	59	58	103
96500056	74	56	104	106	86	85	115
96500070	79	79	111	113	77	76	112
96500182	69	38	98	100	40	39	96
96500221	64	28	91	93	74	72	110
96500257	54	7	78	81	2	2	64
96500282	66	33	94	96	24	23	91
96500381	57	11	82	84	17	16	85
96500655	63	25	90	92	12	11	82
96500658	79	79	111	113	47	46	99
96500815	72	45	102	104	59	58	104
96500870	63	25	90	92	30	29	91
96500920	76	68	107	109	56	54	101
96500981	77	71	108	110	23	22	91
96501251	996	996	996	996	89	 	118
96501966	85	96	119	120	94	94	120
96503202	48	2	70	73	2	2	65
96503800	84	94	118	119	95	94	125
96503834	62	23	89	91	77	76	112
96504102	82	88	115	116	83	82	114
96504204	81	85	114	115	99	99	123
96504296	67	35	95	97	37	36	95
96504341	83	91	116	118	89	88	118
96504509	76	68	107	109	83	82	114
96504821	76	68	107	109	65	64	107
96506041	75	63	106	107	61	60	104
96506057	70	39	99	101	87	86	117
96506097	64	28	91	93	15	14	85
96506122	81	85	114	115	92	91	119
96506158	84	94	118	119	75	73	109
96506274	74	56	104	106	53	52	101
96506282	87	100	122	123	45	44	98
96506342	63	25	90	92	48	47	97
96506354	62	23	89	91	27	26	92
96506359	66	33	94	96	15	14	83
96506449	50	3	73	75	5	5	76
96506692	4	0	12	14	9	8	79
96506722	50	3	73	75	11	10	81
96506790	72	45	102	104	 	 	 
96506929	52	5	75	78	89	88	117
96506942	77	71	108	110	69	68	108
96506967	76	68	107	109	75	74	111
96507057	58	13	83	86	67	66	107
96508069	68	36	96	98	9	8	81
96508135	64	28	91	93	51	50	101
96508285	52	5	75	78	1	1	61
96508532	63	25	90	92	 	 	 
96508834	75	63	106	107	99	99	123
96508876	72	45	102	104	27	26	92
96508947	62	23	89	91	39	38	96
96508974	81	85	114	115	72	71	109
96540219	66	33	94	96	5	5	74
96544206	85	96	119	120	97	97	128
96544208	79	79	111	113	91	90	116
96544308	82	88	115	116	96	96	125
96546779	83	91	116	118	59	58	103
96548261	996	996	996	996	6	 	76
96570059	70	39	99	101	43	42	98
96570072	84	94	118	119	56	54	103
96570085	50	3	73	75	39	38	96
96570129	52	5	75	78	65	64	107
96570188	58	13	83	86	15	14	86
96570213	77	71	108	110	90	89	120
96570285	77	71	108	110	35	34	95
96570416	64	28	91	93	74	72	109
96570418	74	56	104	106	72	71	108
96570488	75	63	106	107	47	46	99
96570490	68	36	96	98	48	47	99
96570520	64	28	91	93	51	50	101
96570525	77	71	108	110	84	84	115
96570596	85	96	119	120	100	100	129
96570612	57	11	82	84	6	6	79
96570735	68	36	96	98	34	33	95
96570819	83	91	116	118	78	77	111
96570870	55	8	79	82	2	1	63
96570875	72	45	102	104	56	54	103
96570891	74	56	104	106	56	55	103
96571008	74	56	104	106	68	67	108
96571013	75	63	106	107	76	75	112
96571113	74	56	104	106	76	75	111
96571117	74	56	104	106	80	79	113
96571169	996	996	996	996	100	 	133
96571211	77	71	108	110	74	72	109
96571214	63	25	90	92	46	45	98
96571272	64	28	91	93	37	36	95
96571311	75	63	106	107	53	52	101
96571373	 	 	 	 	13	 	87
96571400	82	88	115	116	53	51	100
96571509	73	50	103	105	90	89	119
96571565	75	63	106	107	81	80	113
96571605	77	71	108	110	86	85	116
96571675	52	5	75	78	13	12	82
96571709	86	98	120	121	79	78	112
96571818	63	25	90	92	33	32	93
96571819	76	68	107	109	45	44	97
96571859	996	996	996	996	82	 	114
96571874	54	7	78	81	14	13	83
96571911	70	39	99	101	16	15	87
96572003	67	35	95	97	44	42	98
96572063	56	10	81	83	30	29	91
96572112	66	33	94	96	46	45	99
96572166	69	38	98	100	55	54	102
96572177	82	88	115	116	64	63	106
96572191	84	94	118	119	86	85	117
96572196	71	41	100	102	49	48	100
96572197	79	79	111	113	71	70	107
96572201	77	71	108	110	50	49	100
96572221	64	28	91	93	5	5	77
96572224	74	56	104	106	60	59	104
96572225	72	45	102	104	6	6	81
96572227	67	35	95	97	11	10	81
96572260	85	96	119	120	70	69	109
96572283	72	45	102	104	49	48	99
96572286	49	3	71	74	4	4	73
96572289	82	88	115	116	90	89	119
96572295	81	85	114	115	93	93	122
96572298	74	56	104	106	26	25	91
96572318	74	56	104	106	70	68	107
96572319	67	35	95	97	56	54	103
96572324	57	11	82	84	12	11	84
96572364	83	91	116	118	72	71	109
96572365	60	17	86	88	36	35	93
96572382	83	91	116	118	92	91	121
96572386	74	56	104	106	49	48	98
96572387	49	3	71	74	6	5	78
96572388	78	75	110	111	84	83	114
96572441	996	996	996	996	76	 	110
96572463	72	45	102	104	34	32	94
96572472	77	71	108	110	16	15	85
96572477	62	23	89	91	24	23	91
96572565	77	71	108	110	41	40	97
